DEPTH,BS,CALI,CHR1,CHR2,CHRP,CHRS,DRHO,DT1R,DT2,DT2R,DT4P,DT4S,GR,HD1,HD2,HD3,NPOR,PEF,RHOB,SPR1,TENS,VPVS
2211.4764,311.1,311.4608,0.9733,0.9652,0.9372,0.6057,-3.2365,585.5901,563.0507,595.7578,291.9337,532.8422,74.0634,319.0969,295.9707,294.4089,0.3478,3.5826,2395.9929,63.9661,5954.0,1.9287
2211.6288,311.1,310.4097,0.9719,0.9637,0.9115,0.5405,-5.2924,588.5203,563.6294,596.3701,300.5733,545.6353,72.1729,317.8867,296.9661,295.7809,0.3311,3.5429,2342.4021,71.8319,5828.0,1.8752
2211.7812,311.1,310.3504,0.976,0.9675,0.9313,0.0,-4.5314,598.8331,565.5856,598.44,303.5172,552.6576,68.5179,316.8098,288.4365,294.5317,0.3494,3.3111,2327.9465,63.5168,5788.0,1.8634
2211.9336,311.1,310.6874,0.9835,0.9735,0.9757,0.5393,2.9356,610.8349,571.9651,605.1901,306.289,562.0302,62.5127,318.6588,301.2101,295.0067,0.3765,3.211,2342.5754,52.3996,5805.0,1.8674
2212.086,311.1,311.2827,0.9845,0.9817,0.9245,0.0,9.6702,615.7661,582.3853,615.5641,307.9982,570.761,63.736,317.7999,297.792,296.232,0.3374,3.3624,2374.7275,73.7324,5733.0,1.8909
2212.2384,311.1,310.4887,0.9845,0.9817,0.92,0.5881,12.4558,615.7661,582.3853,615.5641,310.929,576.4261,65.8341,319.8141,298.5505,293.4652,0.3492,3.5302,2393.3506,73.7324,5823.0,1.873
2212.3908,311.1,312.0558,0.9787,0.9732,0.9241,0.4766,9.478,638.7784,595.7388,629.6785,310.0919,580.906,69.1406,319.5886,299.9182,291.273,0.359,3.6616,2376.8794,52.5177,5839.0,1.9212
2212.5432,311.1,312.8887,0.9725,0.9713,0.8703,0.4245,12.3741,633.9265,593.4056,627.2123,309.456,578.685,68.4734,319.6774,293.5907,291.1063,0.351,3.496,2380.7468,54.0374,5774.0,1.9176
2212.6956,311.1,312.4285,0.9695,0.97,0.8731,0.4196,11.0758,629.7295,592.291,626.0342,307.9526,584.7725,71.3647,319.7826,295.9157,290.6441,0.3417,3.9542,2403.1548,51.1427,5823.0,1.9233
2212.848,311.1,312.9629,0.9722,0.9647,0.8864,0.4472,14.5226,619.5153,585.0173,618.3461,310.771,581.1452,77.0659,318.6484,291.0951,288.7641,0.3408,4.2529,2447.3262,48.0415,5764.0,1.8825
2213.0004,311.1,313.1862,0.9827,0.9622,0.9152,0.3065,25.6341,615.374,580.1028,613.1517,310.4594,577.7717,82.9599,321.8047,295.95,289.796,0.3916,4.7116,2481.1335,68.6507,5732.0,1.8685
2213.1528,311.1,312.2504,0.9812,0.9596,0.926,0.0,15.4534,613.3437,578.1658,611.1043,306.1686,574.3839,83.6642,323.1863,294.868,286.8266,0.4136,4.4704,2468.865,69.9293,5816.0,1.8884
2213.3052,311.1,313.8535,0.9765,0.9647,0.8988,0.3282,11.2346,607.1036,573.132,606.4247,300.5876,571.8077,84.6651,322.4428,295.0423,286.598,0.3506,4.183,2466.001,48.4996,5707.0,1.9067
2213.4576,311.1,314.6758,0.98,0.9727,0.8639,0.0,12.1868,600.8516,576.445,610.6409,301.3214,568.5266,80.3651,319.2206,295.0259,286.1569,0.3297,4.0755,2468.7205,56.6586,5737.0,1.9131
2213.61,311.1,312.3257,0.9783,0.9618,0.8779,0.0,4.9362,603.5627,584.5084,617.8083,303.9515,575.9884,75.6573,319.5599,295.7211,286.4787,0.3932,4.1401,2421.7451,58.7569,5762.0,1.923
2213.7624,311.1,311.3004,0.9632,0.9667,0.8162,0.0,-7.0251,615.8563,599.8279,634.0005,309.4265,578.8658,71.2091,317.0413,293.6685,288.8201,0.3783,3.8149,2323.9939,69.8884,5624.0,1.9385
2213.9148,311.1,312.2777,0.9738,0.9656,0.8467,0.0,-8.7717,614.4178,604.8479,639.3065,315.9837,585.968,68.6142,317.0789,292.216,279.2641,0.342,3.684,2282.0044,65.2283,5718.0,1.9142
2214.0672,311.1,311.022,0.9719,0.9607,0.8919,0.0,-6.4288,638.2241,608.3534,642.3328,314.8185,582.626,69.3927,316.9902,292.8462,281.5509,0.3286,3.6954,2313.4207,59.3687,5766.0,1.9324
2214.2196,311.1,312.3691,0.9613,0.9312,0.6699,0.0,-1.2988,616.1827,601.3766,635.6375,326.2269,586.95,74.1375,319.7273,293.1003,279.8882,0.3476,4.0527,2384.3538,55.8473,5744.0,1.8434
2214.372,311.1,312.9566,0.9467,0.9165,0.592,0.0,0.1994,605.77,585.577,618.9378,332.0852,572.5474,76.8719,321.2486,289.3511,287.2825,0.374,4.224,2447.2402,65.2247,5783.0,1.7633
2214.5244,311.1,312.191,0.9414,0.9224,0.581,0.0,-4.8735,576.3597,573.2602,606.5604,316.9366,558.1447,72.0233,320.0427,293.3409,287.8754,0.3281,4.4171,2476.1472,63.2449,5735.0,1.8088
2214.6768,311.1,311.4013,0.9451,0.9488,0.6839,0.0,-6.852,578.9639,553.335,585.4777,318.2067,543.3847,63.4974,319.648,293.7934,287.5492,0.228,4.9693,2490.103,58.5764,5717.0,1.7389
2214.8292,311.1,310.7066,0.9568,0.9625,0.6958,0.0,-9.7325,579.0659,553.4882,585.6398,321.2447,576.568,56.8708,319.3086,298.2294,286.4136,0.2479,4.6185,2408.8723,61.3322,5797.0,1.7229
2214.9816,311.1,310.1129,0.9418,0.9614,0.6509,0.4089,-20.4862,600.2455,567.5394,600.5073,317.169,579.8575,55.8254,315.0037,298.5329,286.2943,0.3716,4.2339,2269.4753,61.0006,5660.0,1.7894
2215.134,311.1,310.5089,0.9459,0.9574,0.7423,0.439,-8.7961,614.511,582.1679,615.3345,310.6788,577.6521,51.9332,315.752,289.6992,289.3113,0.3886,3.8145,2231.4075,53.8756,5623.0,1.8739
2215.2864,311.1,311.3004,0.9576,0.9756,0.842,0.0,15.805,626.076,601.4893,635.7566,316.5945,586.2872,55.3361,317.9272,293.0004,290.9514,0.3705,4.1467,2273.9583,58.9709,5607.0,1.8999
2215.4388,311.1,313.682,0.972,0.984,0.8662,0.0,57.2509,639.0257,613.6579,647.9336,323.2998,582.8729,63.4542,322.5895,303.537,284.0942,0.4054,4.3897,2376.4155,56.7981,5582.0,1.8981
2215.5912,311.1,315.3973,0.9698,0.9858,0.8619,0.0,58.5755,645.3947,605.7289,640.7795,322.0949,576.6434,74.0189,327.9017,297.8645,294.7236,0.4515,5.1807,2435.6016,58.5417,5705.0,1.8806
2215.7436,311.1,319.4348,0.9676,0.9807,0.8894,0.0,68.0986,642.9897,614.402,649.9545,324.8978,582.8806,80.0685,326.2083,312.598,292.7681,0.4113,4.8304,2466.2908,57.4019,5729.0,1.8911
2215.896,311.1,319.4377,0.974,0.9762,0.8803,0.0,65.1582,645.6309,607.306,642.4479,326.9795,589.0626,84.5168,327.4407,304.9384,293.526,0.486,5.1884,2503.9812,56.4133,5725.0,1.8573
2216.0484,311.1,319.0965,0.9745,0.974,0.8898,0.0,28.5233,660.5236,615.1807,650.7783,328.5024,589.2283,81.6254,325.9976,307.7072,297.227,0.4774,5.2169,2448.981,53.4835,5751.0,1.8727
2216.2008,311.1,318.8411,0.977,0.9777,0.9294,0.0,11.7938,646.0182,613.9507,649.4771,313.4631,585.6906,79.9647,327.8652,299.9231,297.0273,0.4938,5.4269,2430.9775,62.2601,5667.0,1.9586
2216.3532,311.1,319.3737,0.9715,0.9834,0.9264,0.0,14.6825,644.6955,612.5004,647.9429,312.0905,584.0327,77.5182,329.2263,298.4636,293.4502,0.4349,5.032,2429.9717,58.8331,5651.0,1.9626
2216.5056,311.1,318.9005,0.9852,0.9674,0.92,0.0,12.9362,644.6803,603.4615,639.2601,311.1822,585.9871,80.9656,323.3038,307.9306,294.7805,0.4104,4.5826,2445.6643,43.7969,5644.0,1.9393
2216.658,311.1,319.4864,0.9813,0.959,0.9261,0.0,11.1732,642.9728,605.874,640.933,312.3102,586.5382,81.2918,325.8221,298.4323,293.4502,0.4065,4.1434,2458.2761,51.2202,5576.0,1.94
2216.8104,311.1,319.8496,0.9766,0.9583,0.9101,0.0,11.7023,642.6132,605.7814,640.8351,315.3921,589.7719,82.6263,328.1705,302.0994,296.1714,0.4472,4.062,2454.0439,52.2236,5716.0,1.9207
2216.9628,311.1,319.9091,0.9772,0.96,0.9154,0.0,17.5567,639.3999,627.3041,663.6032,317.9542,590.0434,80.6023,327.6631,306.885,296.6153,0.4332,4.3833,2455.8237,61.1264,5743.0,1.9729
2217.1152,311.1,319.5536,0.9791,0.9584,0.9631,0.0,21.0507,641.1555,628.3929,664.755,320.6901,588.4553,82.6041,326.9963,301.3683,293.9363,0.4385,4.7974,2442.1396,48.1127,5657.0,1.9595
2217.2676,311.1,320.2661,0.9789,0.9563,0.9614,0.0,21.6351,652.9539,629.2124,665.6219,320.0408,581.6956,82.9377,326.9318,301.0069,297.0825,0.4309,5.0029,2442.7307,39.8228,5696.0,1.966
2217.42,311.1,319.5536,0.9739,0.9443,0.9597,0.0,30.0733,645.4619,610.9073,646.2576,319.7368,578.4486,84.4056,328.1705,303.4252,302.4413,0.4356,4.9877,2449.9709,46.0354,5763.0,1.9107
2217.5724,311.1,318.8411,0.9697,0.9441,0.934,0.6018,33.4458,639.3911,605.9462,641.0094,316.9581,584.2357,85.6289,326.8517,304.8011,298.0845,0.3949,5.1926,2463.0151,39.9095,5860.0,1.9118
2217.7248,311.1,318.0648,0.9691,0.9454,0.9364,0.6836,27.2455,636.1084,603.2447,639.0304,312.9739,584.0737,83.1823,328.3162,303.8077,296.5906,0.4268,4.9814,2459.8237,33.7721,5861.0,1.9275
2217.8772,311.1,316.941,0.9738,0.9513,0.9635,0.726,21.2936,625.1218,593.1302,628.3159,312.6237,580.2128,80.5134,325.6079,303.8889,295.3521,0.4,4.7457,2462.2271,32.9663,5834.0,1.8973
2218.0296,311.1,316.3473,0.9772,0.9512,0.9646,0.703,23.3652,620.19,587.0473,621.8721,309.8046,579.226,79.9277,322.8476,302.4259,295.1436,0.3713,4.6751,2465.488,41.4404,5807.0,1.8949
2218.182,311.1,316.1929,0.9791,0.954,0.9594,0.7045,19.6196,619.5944,581.0319,615.4999,308.3881,572.3951,81.1509,323.0788,303.2569,295.5165,0.4105,4.6627,2451.7197,28.3222,5844.0,1.8841
2218.3344,311.1,314.8629,0.982,0.9578,0.9608,0.6797,10.7347,620.4405,577.3441,611.5933,307.6768,575.2637,81.0397,321.8746,302.7639,297.3403,0.3993,4.3603,2427.825,32.859,5732.0,1.8765
2218.4868,311.1,314.9115,0.9827,0.9622,0.9834,0.6427,8.4419,621.1667,591.0784,626.1424,310.0737,574.8483,78.9565,319.9346,300.764,296.1943,0.3379,4.2073,2431.8762,24.7004,5792.0,1.9063
2218.6392,311.1,314.566,0.9841,0.9655,0.9658,0.6313,10.9807,623.7996,598.3944,633.8924,310.5833,579.1508,73.4703,319.3047,301.164,295.1436,0.358,3.9433,2445.8618,24.9884,5642.0,1.9267
2218.7916,311.1,314.5067,0.9811,0.9647,0.9697,0.6129,10.7529,624.3307,600.135,635.7363,311.0144,585.6052,76.8065,322.9361,301.0594,294.5847,0.4017,3.9475,2452.1357,27.4437,5711.0,1.9296
2218.944,311.1,315.0305,0.9798,0.9627,0.9644,0.683,5.9877,622.5944,600.4769,636.0984,310.8774,586.0646,79.1418,323.6171,295.6688,291.9738,0.3891,3.5786,2436.7866,23.0379,5748.0,1.9316
2219.0964,311.1,315.0769,0.9784,0.9575,0.9689,0.6997,5.9072,619.1328,600.0593,635.656,310.3198,589.4016,83.0563,321.531,293.9609,290.2465,0.3769,3.6694,2448.0527,24.6351,5698.0,1.9337
2219.2488,311.1,314.0441,0.9787,0.9496,0.9777,0.6928,2.2331,608.6281,585.2587,618.6013,307.5232,579.981,78.7192,320.3084,301.9001,289.6493,0.3891,3.6727,2465.386,24.8971,5712.0,1.9031
2219.4012,311.1,314.5067,0.978,0.9479,0.9659,0.6603,0.731,602.7064,576.3572,610.548,306.5244,572.6188,77.4959,318.6035,303.0988,288.9825,0.3627,3.8417,2483.6633,24.0615,5716.0,1.8803
2219.5536,311.1,315.3777,0.977,0.9428,0.9682,0.7073,-3.3884,597.421,567.546,602.043,304.2944,565.7786,77.8444,320.287,302.4149,293.5909,0.359,3.5974,2477.8762,24.79,5692.0,1.8651
2219.706,311.1,314.2098,0.9839,0.9623,0.9776,0.7567,-6.2449,580.9423,564.2332,597.0089,302.4066,561.7043,80.632,322.0423,303.1873,289.6827,0.3328,3.5344,2475.8901,45.3544,5745.0,1.8658
2219.8584,311.1,313.9728,0.9837,0.963,0.9726,0.723,-4.3359,575.9263,564.1168,596.8858,299.4677,556.2496,81.8553,320.9662,300.1146,289.8029,0.3491,3.5127,2475.8696,43.8271,5757.0,1.8837
2220.0108,311.1,313.6754,0.983,0.9628,0.9682,0.6857,-2.0918,573.5861,563.4673,596.1986,296.4231,552.7239,82.693,321.013,300.3992,289.7283,0.3436,3.6118,2469.2334,42.8881,5744.0,1.9009
2220.1632,311.1,313.7347,0.9727,0.9626,0.9502,0.6489,0.0578,565.6312,531.9117,563.4658,292.4974,548.9051,84.1313,322.8912,300.4792,289.8029,0.34,3.7463,2454.1838,32.946,5733.0,1.8185
2220.3156,311.1,314.1976,0.9733,0.9563,0.8427,0.5522,1.7492,554.9158,522.6143,553.6168,276.5721,524.5667,80.4615,319.8624,301.7669,289.9807,0.3239,3.963,2461.3091,47.7775,5688.0,1.8896
2220.468,311.1,313.6754,0.9705,0.9542,0.8427,0.5522,5.3998,542.2684,506.4699,536.9129,272.2915,518.3826,79.0677,322.6222,300.346,289.9292,0.2743,4.2897,2493.6396,52.1158,5714.0,1.86
2220.6204,311.1,313.4242,0.9628,0.9518,0.8551,0.5423,10.4936,530.0276,506.3379,536.7729,265.1756,490.8458,73.5963,319.7826,301.8162,287.4643,0.2345,4.3256,2544.5879,64.3726,5752.0,1.9094
2220.7728,311.1,312.4691,0.9497,0.952,0.8969,0.3607,8.2069,513.8824,491.4764,521.0182,260.4712,489.3268,71.817,318.2877,301.9064,288.9524,0.225,3.9836,2550.5686,67.2866,5689.0,1.8869
2220.9252,311.1,312.5472,0.9674,0.9396,0.8424,0.4284,3.2781,507.8257,505.6599,536.0541,265.2254,495.235,70.2601,319.6844,301.8442,288.4485,0.2451,3.773,2535.3452,67.931,5732.0,1.9065
2221.0776,311.1,312.8887,0.9715,0.9653,0.8256,0.5327,-1.7433,505.1216,506.5716,537.0206,263.2476,485.4085,72.0394,319.4622,299.4916,288.8506,0.2782,3.7261,2509.8936,40.9691,5742.0,1.9243
2221.23,311.1,312.7254,0.9747,0.9632,0.8854,0.526,-0.5211,505.5509,507.3193,537.8134,276.3096,499.6674,79.1566,320.5413,299.447,290.0554,0.2991,3.9327,2495.0476,60.6093,5669.0,1.8361
2221.3824,311.1,312.7848,0.9744,0.9631,0.9229,0.3902,-3.97,515.9329,523.6384,554.7017,281.8824,514.0984,85.6066,320.5092,298.4457,288.5254,0.3326,4.4546,2477.3262,54.6382,5744.0,1.8576
2221.5348,311.1,312.7102,0.9742,0.9704,0.91,0.4907,0.4462,540.9106,552.4562,584.5479,283.5279,516.5346,93.6728,320.9692,293.7711,287.5461,0.3109,4.7213,2444.3635,63.424,5761.0,1.9485
2221.6872,311.1,312.0129,0.9735,0.9711,0.9011,0.508,-3.5846,550.3735,554.7618,586.9874,287.9428,521.4222,95.4521,317.4065,293.6375,285.9611,0.3171,4.4664,2410.2512,65.9026,5786.0,1.9266
2221.8396,311.1,311.8008,0.9736,0.9705,0.9034,0.5057,-0.5571,555.9407,557.7975,590.1995,294.3149,529.8509,93.5616,317.3259,295.9529,288.8706,0.3326,4.0407,2389.3718,56.8296,5815.0,1.8952
2221.992,311.1,313.6027,0.9759,0.968,0.9223,0.5157,0.0651,562.4744,562.0462,594.695,295.377,544.8979,89.4099,321.8628,292.1074,291.7706,0.3636,3.7967,2402.0173,53.1447,5706.0,1.9028
2222.1444,311.1,315.7445,0.979,0.9556,0.9494,0.5579,8.3552,567.0253,539.7667,573.3659,298.4105,546.8177,85.2953,321.0683,299.4737,290.9497,0.3266,3.8083,2436.1106,43.0411,5689.0,1.8088
2222.2968,311.1,316.1098,0.9815,0.9618,0.9655,0.6226,8.1074,611.7772,561.8751,596.0274,300.0074,550.3735,80.9582,323.8094,292.0538,291.7554,0.3291,3.8013,2465.4871,53.0351,5713.0,1.8729
2222.4492,311.1,316.1098,0.9829,0.9684,0.9561,0.5667,9.5846,589.0988,568.3312,602.876,296.7561,554.818,78.178,322.8081,298.6961,290.8889,0.3153,3.7737,2477.5703,53.6479,5682.0,1.9151
2222.6016,311.1,316.5179,0.9827,0.9652,0.9591,0.7149,7.808,591.425,569.2618,603.8632,299.2001,555.9967,73.6111,320.6425,301.0154,292.3338,0.3078,3.6174,2463.7168,48.7712,5737.0,1.9026
2222.754,311.1,316.1692,0.9723,0.9628,0.9696,0.622,5.6995,595.7729,569.2874,603.8903,299.9586,556.5905,76.0577,323.4024,299.6943,292.2584,0.3383,3.5569,2452.1699,52.2718,5753.0,1.8979
2222.9064,311.1,316.5904,0.975,0.9655,0.9775,0.6615,2.2431,600.8296,573.6533,607.6837,300.3175,560.7211,75.5016,323.1174,298.6449,291.0888,0.3665,3.5133,2454.886,50.7027,5580.0,1.9102
2223.0588,311.1,317.0598,0.9867,0.9666,0.9674,0.6161,1.2426,603.4925,582.468,617.0212,301.7654,564.0668,78.5116,322.6839,299.7863,288.7383,0.3874,3.6406,2466.5996,46.3953,5693.0,1.9302
2223.2112,311.1,318.0648,0.9766,0.9686,0.9528,0.6909,6.6087,605.6917,591.9756,627.0928,301.7585,568.4846,79.9796,322.423,298.5064,289.2678,0.3684,3.6184,2476.9287,50.0392,5692.0,1.9618
2223.3636,311.1,317.7129,0.9747,0.9671,0.9535,0.6933,4.0947,616.7035,598.101,633.5815,301.3607,566.8842,79.646,321.7865,302.1118,290.6416,0.4028,3.737,2480.6909,35.3231,5760.0,1.9847
2223.516,311.1,318.6565,0.9728,0.9641,0.9283,0.6589,6.7541,615.7432,598.8104,634.3331,302.4091,564.2366,79.9573,323.9402,304.1762,291.7827,0.3891,3.8264,2485.1526,38.7858,5778.0,1.9801
2223.6684,311.1,317.3032,0.9695,0.9595,0.8529,0.5777,6.0274,623.9553,589.5088,624.4797,305.6424,569.9326,77.4885,325.7626,301.1041,291.9284,0.3846,4.1092,2488.0605,21.4029,5670.0,1.9288
2223.8208,311.1,318.4848,0.9696,0.9593,0.8949,0.0,6.7172,655.2841,607.2131,642.3495,314.058,576.3382,79.0232,327.609,301.1487,291.1916,0.4311,4.0176,2469.2415,49.8199,5806.0,1.9334
2223.9732,311.1,320.2065,0.9665,0.9572,0.9081,0.0,10.0059,649.6156,612.3423,647.7756,316.1003,580.9641,79.5884,327.4509,301.1487,291.1916,0.4315,4.1706,2471.969,35.9375,5793.0,1.9372
2224.1256,311.1,320.0993,0.9666,0.9545,0.8999,0.0,14.6488,641.3158,609.4791,644.7468,317.0945,585.5901,81.3455,326.6745,302.5738,290.8409,0.4001,4.4765,2468.3391,39.8869,5720.0,1.9221
2224.278,311.1,320.5036,0.964,0.9454,0.9476,0.5851,13.215,626.8475,597.5828,633.0327,319.1567,581.9628,84.8151,328.5443,300.2042,292.7883,0.3989,4.9489,2473.6809,49.7727,5747.0,1.8724
2224.4304,311.1,319.6116,0.9637,0.939,0.9227,0.595,14.1359,616.3521,583.4201,618.0298,314.864,569.2273,88.1644,330.1789,300.9174,293.1618,0.4431,5.4557,2508.821,45.275,5729.0,1.8529
2224.5828,311.1,317.8911,0.9602,0.9371,0.9158,0.587,21.8013,612.6149,575.4721,609.6103,305.0147,555.356,83.6272,329.3463,302.0849,296.1014,0.4387,5.6591,2562.3708,32.5842,5729.0,1.8867
2224.7352,311.1,318.4812,0.9764,0.9562,0.939,0.6274,10.3034,578.1172,552.309,585.8799,298.8216,542.0989,77.3996,326.3265,305.0331,294.9126,0.4087,5.991,2597.9844,67.7564,5862.0,1.8483
2224.8876,311.1,318.5442,0.9666,0.9515,0.9543,0.6057,0.689,569.5824,566.3039,600.7254,294.034,527.111,69.0591,325.7348,303.711,297.598,0.3419,4.9799,2565.543,60.9239,5753.0,1.926
2225.04,311.1,318.4848,0.9676,0.9543,0.9638,0.5999,-3.6872,564.5132,562.6063,596.8031,289.432,542.4406,67.6653,323.2289,304.6312,295.814,0.3481,4.3539,2531.1343,52.5013,5757.0,1.9438
2225.1924,311.1,318.8382,0.9711,0.9529,0.9614,0.6641,-4.0839,564.4098,533.9335,567.1696,292.5107,544.4095,69.4446,323.4318,304.4522,295.1309,0.346,3.9078,2497.7856,52.7344,5885.0,1.8253
2225.3448,311.1,318.2473,0.9713,0.9585,0.9495,0.6572,-4.2239,564.6128,552.5379,586.1227,291.0848,541.9456,72.892,323.2975,304.4522,294.7591,0.3164,4.0186,2484.8872,51.4705,5766.0,1.8982
2225.4972,311.1,318.369,0.9715,0.9603,0.9533,0.6519,0.4501,566.1054,563.9944,598.2755,294.0421,539.2234,76.6879,323.9326,301.2117,294.6407,0.3448,4.0337,2481.4424,63.1665,5778.0,1.9181
2225.6496,311.1,317.6536,0.9701,0.956,0.9483,0.6305,-3.2102,562.9578,564.7413,599.0679,294.8929,547.4972,78.0223,324.8254,300.4179,293.526,0.368,4.0244,2470.3447,61.0169,5742.0,1.9151
2225.802,311.1,317.6536,0.969,0.9539,0.9429,0.6674,-4.4978,564.2604,564.3997,598.7054,293.0643,547.1176,76.1318,320.0515,302.297,291.3538,0.3672,4.0226,2477.041,64.3714,5704.0,1.9259
2225.9544,311.1,317.5293,0.9652,0.9548,0.9185,0.7121,-2.9859,565.1197,562.3898,596.5735,289.5865,541.5098,74.3525,321.8392,302.343,291.1969,0.3666,4.2515,2496.1301,66.7927,5706.0,1.942
2226.1068,311.1,315.9317,0.965,0.9536,0.9349,0.5868,-2.9178,598.4628,550.0806,583.5161,288.0114,534.741,68.4586,322.7677,301.1184,294.287,0.3614,4.3756,2517.1292,71.1739,5714.0,1.9099
2226.2592,311.1,315.6348,0.9645,0.9508,0.9396,0.6863,-4.7423,597.355,545.1526,578.2885,286.6772,537.1193,65.7896,322.425,299.1976,294.645,0.3243,4.3773,2513.5581,58.397,5696.0,1.9016
2226.4116,311.1,316.2799,0.975,0.9492,0.9188,0.7403,-2.8257,572.2539,545.522,578.6804,288.5169,536.5666,64.8332,323.66,298.5735,290.6882,0.3116,4.1594,2498.3914,38.6323,5754.0,1.8908
2226.564,311.1,316.4719,0.9784,0.9589,0.9042,0.539,-0.9754,583.321,558.7725,592.7362,296.5314,541.2479,66.9313,322.9494,299.7142,290.7699,0.3368,3.831,2471.324,52.3648,5674.0,1.8844
2226.7164,311.1,315.991,0.9825,0.9652,0.9023,0.6132,0.5361,599.8194,562.6439,596.843,295.1742,546.8253,73.3813,325.0412,297.4032,294.6399,0.3675,3.6392,2464.4583,49.6402,5743.0,1.9061
2226.8688,311.1,316.7629,0.9863,0.969,0.9031,0.6484,1.8333,598.5025,564.4474,598.7562,299.8053,559.0204,76.0503,325.3846,297.7401,294.8564,0.3437,3.4351,2467.3386,59.3663,5691.0,1.8827
2227.0212,311.1,317.4103,0.9881,0.9698,0.9308,0.6353,4.5835,599.0844,563.6222,597.8807,304.6734,561.9332,78.7341,325.3292,296.7838,292.2075,0.3393,3.5771,2480.7866,54.5274,5705.0,1.8499
2227.1736,311.1,316.8817,0.9874,0.9694,0.9448,0.5952,1.4486,602.7084,567.3281,601.8119,304.0657,557.9717,78.6525,325.352,296.1537,292.3475,0.3598,3.6083,2478.8242,35.1757,5850.0,1.8658
2227.326,311.1,316.8223,0.9865,0.9764,0.9462,0.6492,2.5502,607.3033,578.7946,613.1299,304.3293,565.783,81.3215,325.4634,296.245,292.3977,0.3637,3.6681,2476.8389,33.97,5837.0,1.9019
2227.4784,311.1,317.2914,0.987,0.9666,0.9461,0.5366,1.5862,609.8409,584.6019,619.2816,306.6267,568.8889,81.0991,326.7261,296.2788,292.5987,0.3647,3.5895,2473.7766,52.494,5780.0,1.9066
2227.6308,311.1,317.0004,0.9858,0.9597,0.9366,0.5101,-0.9646,610.6045,582.6096,617.1711,308.8695,574.024,80.9805,324.8603,293.6922,286.9236,0.4042,3.6449,2477.8425,51.5841,5843.0,1.8863
2227.7832,311.1,317.0916,0.9838,0.9533,0.9374,0.4427,-1.8255,609.0798,588.7175,623.6414,309.0167,577.0244,79.8684,323.2556,296.4333,286.4981,0.4037,3.7531,2477.6201,60.2139,5738.0,1.9051
2227.9356,311.1,317.8219,0.9849,0.9439,0.9403,0.5937,1.869,603.1564,564.3841,598.689,307.6973,571.6301,83.427,323.8604,296.4664,284.7969,0.3807,3.7953,2481.4834,48.94,5798.0,1.8342
2228.088,311.1,316.4736,0.9863,0.9498,0.9214,0.5906,-0.3307,604.7605,564.7313,599.0573,306.484,580.3575,80.1798,324.6367,297.2582,285.7944,0.392,3.7793,2473.6333,59.5155,5844.0,1.8426
2228.2404,311.1,316.941,0.9828,0.952,0.917,0.6623,-0.3718,606.9614,567.1216,601.5929,310.789,578.6759,76.5544,324.4198,296.8945,283.1336,0.337,3.658,2471.4478,61.1231,5787.0,1.8248
2228.3928,311.1,317.7623,0.9783,0.952,0.9312,0.6718,3.6981,606.4731,569.1453,603.7395,311.6218,580.7845,69.882,324.9487,292.3035,282.8118,0.3558,3.7213,2481.8989,60.6695,5926.0,1.8264
2228.5452,311.1,317.0004,0.9747,0.9509,0.9301,0.6311,2.823,611.3427,570.9355,605.6386,310.0027,573.8787,71.3277,324.0496,291.6096,285.8661,0.3952,3.8204,2483.3757,56.2638,5859.0,1.8417
2228.6976,311.1,316.941,0.9661,0.9479,0.8947,0.4428,2.14,613.259,567.9251,602.4453,310.331,563.6353,72.6177,321.9479,288.8026,285.4056,0.3812,4.1069,2465.7903,50.9285,5798.0,1.8301
2228.85,311.1,315.8635,0.9483,0.9433,0.8278,0.3792,-5.3368,582.1312,547.7039,580.9949,306.5828,559.7913,72.1729,321.9273,290.5292,285.999,0.3791,4.2504,2402.0393,40.7514,5811.0,1.7865
2229.0024,311.1,313.2004,0.944,0.9371,0.8018,0.479,-5.8141,533.8492,532.4696,564.0568,283.2268,543.9849,67.3317,317.1269,297.3732,285.1617,0.419,4.7039,2391.4438,57.5826,5714.0,1.88
2229.1548,311.1,312.9629,0.9498,0.9463,0.878,0.4365,-2.3572,509.0495,527.5245,558.8183,280.9018,518.7074,61.2153,317.5325,297.3732,286.2135,0.3781,5.2701,2407.5442,50.6193,5726.0,1.878
2229.3072,311.1,313.0261,0.9652,0.938,0.9392,0.5615,7.0813,496.0944,497.8595,527.7849,279.4855,515.7308,61.5489,318.2709,305.1434,286.3351,0.3144,5.3329,2460.4858,56.1772,5792.0,1.7813
2229.4596,311.1,313.6027,0.9669,0.9431,0.9447,0.5792,8.5082,517.3894,499.4456,529.4664,281.595,519.5995,62.7203,322.3802,302.9524,292.4335,0.2631,4.6279,2462.6057,64.0647,5793.0,1.7736
2229.612,311.1,314.4473,0.9609,0.9621,0.9447,0.5792,9.8139,523.2391,503.511,535.2515,276.1804,512.9924,63.9436,321.5045,302.8143,291.6531,0.2893,4.1152,2468.5769,61.4658,5788.0,1.8231
2229.7644,311.1,316.2123,0.9654,0.9745,0.9499,0.6001,11.446,541.5098,528.7093,561.6202,277.5106,516.3047,63.6099,321.9079,303.3116,289.9881,0.2931,3.9291,2475.9497,61.1216,5745.0,1.9052
2229.9168,311.1,314.8145,0.9677,0.9776,0.9634,0.5814,11.8523,559.8668,535.2377,568.5551,284.484,519.9437,63.6248,322.0628,303.3116,290.2972,0.2986,3.8454,2479.5017,59.5723,5650.0,1.8814
