DEPT,SP,NEUT,GR,CALI,̂,LLD
2997.0,22.18044786,3.41803362,19.02517091,0.2450022,325.97377218,
2997.2,22.0515459,3.41164357,18.98717736,0.26097111,323.93613609,
2997.4,21.91536772,3.41701248,18.78028019,0.27412988,326.76037168,
2997.6,21.77626163,3.42782558,18.52267473,0.28173981,336.33528638,
2997.8,21.62125577,3.43205749,18.26761353,0.28301416,351.00716646,
2998.0,21.43487884,3.4194168,18.00981886,0.27785157,367.41249221,
2998.2,21.21796466,3.38567372,17.75981243,0.26771439,383.49601337,
2998.4,20.99464255,3.33376476,17.59190356,0.25587229,399.04178728,
2998.6,20.8036247,3.26869035,17.6002616,0.2451279,413.79348872,
2998.8,20.68923872,3.19364633,17.81620085,0.2353628,425.91139963,
2999.0,20.68664459,3.10959309,18.19142013,0.22449537,432.75864508,
2999.2,20.80296082,3.02150077,18.655093,0.21215922,433.06543432,
2999.4,21.00458026,2.94184413,19.14334282,0.20152223,427.53463024,
2999.6,21.2278311,2.88539589,19.57151698,0.19701935,417.65780933,
2999.8,21.412829,2.85517273,19.81776146,0.20072607,404.6982266,
3000.0,21.52710508,2.83388331,19.78786173,0.21110193,390.60065724,
3000.2,21.56098588,2.7947483,19.5175571,0.22510547,379.5254875,
3000.4,21.52333642,2.72698061,19.17811116,0.24017155,376.91620428,
3000.6,21.45745184,2.65058559,18.96062069,0.25398451,385.59356177,
3000.8,21.45118787,2.60317593,18.95074384,0.26346782,402.38460144,
3001.0,21.59994983,2.60970594,19.10714669,0.26545929,419.38672876,
3001.2,21.93237766,2.66465672,19.33650275,0.25884851,429.19425732,
3001.4,22.37769414,2.74231542,19.5689689,0.24559322,429.60468563,
3001.6,22.82731294,2.82299113,19.7788042,0.22925413,423.70059847,
3001.8,23.22428989,2.90861251,19.96452777,0.21293386,416.23671319,
3002.0,23.57093486,3.01472645,20.11580001,0.1987454,410.18723526,
3002.2,23.84436327,3.14831255,20.17721401,0.18841478,406.08024386,
3002.4,23.94576256,3.29225513,20.0437318,0.1831481,403.41352971,
3002.6,23.77691762,3.40950103,19.62825037,0.18253974,401.84426841,
3002.8,23.37492913,3.46305923,18.97245142,0.1843645,401.20051684,
3003.0,22.93635736,3.43742627,18.29661442,0.18614496,400.9269613,
3003.2,22.66971741,3.34805684,17.8938775,0.18687968,399.92233579,
3003.4,22.62552432,3.23371309,17.92642433,0.1870079,397.00019201,
3003.6,22.68355677,3.13780595,18.30219676,0.18728748,391.66409015,
3003.8,22.706474,3.08941109,18.74664228,0.18788072,384.64044321,
3004.0,22.68201249,3.09431754,19.00611407,0.18857268,377.75448598,
3004.2,22.70186376,3.13776057,19.00994474,0.18913481,373.17267875,
3004.4,22.82090541,3.19075951,18.86438392,0.1894335,372.2861408,
3004.6,22.97682351,3.21822671,18.72381384,0.18990294,375.03053447,
3004.8,23.06691604,3.19386097,18.66854648,0.19175019,379.94913991,
3005.0,23.07628772,3.12105518,18.67311714,0.19564251,384.92705768,
3005.2,23.10058258,3.04159917,18.65972058,0.19975231,388.13946212,
3005.4,23.23158734,3.01160894,18.57896364,0.20062191,388.87764159,
3005.6,23.45786896,3.05576927,18.4442991,0.19776884,387.71580915,
3005.8,23.69473582,3.13681133,18.31783095,0.19694988,385.78491774,
3006.0,23.8909471,3.18064703,18.27970859,0.20651678,383.66639089,
3006.2,24.07498434,3.1427642,18.3998501,0.22864709,381.09689675,
3006.4,24.2887418,3.0538963,18.70249139,0.2548406,378.00964036,
3006.6,24.51109868,2.99617239,19.13447871,0.27182636,375.64761085,
3006.8,24.67380461,3.0290161,19.5582351,0.27262916,376.20905144,
3007.0,24.73693568,3.13728239,19.79874435,0.2615373,381.14084918,
3007.2,24.72123323,3.25174286,19.7314059,0.24853439,389.87503841,
3007.4,24.6625733,3.31498265,19.35432827,0.24003369,400.39787003,
3007.6,24.56137288,3.32186384,18.80008131,0.23530236,410.80104522,
3007.8,24.39783332,3.2976822,18.27880005,0.23023809,420.04919493,
3008.0,24.18364372,3.25094708,17.97410847,0.22258499,427.4105269,
3008.2,23.97631774,3.16148841,17.95911899,0.21336599,431.88127659,
3008.4,23.84432328,3.01649174,18.17593486,0.20501906,432.53084918,
3008.6,23.8302831,2.84778331,18.49505553,0.19941116,429.3632628,
3008.8,23.94439924,2.72100209,18.81024455,0.19719472,423.54539417,
3009.0,24.16475334,2.68371559,19.08229452,0.1977711,416.89065974,
3009.2,24.423722,2.72565472,19.31379039,0.19955917,411.27428298,
3009.4,24.60456275,2.79238881,19.5211602,0.20097248,408.1569164,
3009.6,24.5932423,2.83340612,19.73525779,0.20153255,407.99001631,
3009.8,24.36844383,2.83606228,20.00357493,0.20184363,409.62896068,
3010.0,24.03724452,2.81964596,20.34221437,0.20247947,410.79521454,
3010.2,23.77102233,2.80699699,20.6634069,0.20273205,409.73779957,
3010.4,23.7008956,2.80569479,20.79425668,0.20124781,406.56848102,
3010.6,23.87406635,2.81017916,20.61267291,0.19816253,402.73414266,
3010.8,24.28614028,2.81204721,20.15431349,0.19632141,399.09873959,
3011.0,24.91042828,2.80592331,19.58250801,0.19961267,395.02950741,
3011.2,25.68159931,2.78977386,19.07853363,0.20923478,389.51557365,
3011.4,26.47823285,2.76396413,18.78520694,0.22136792,383.05244385,
3011.6,27.1653674,2.73008455,18.81538195,0.22926792,377.87763644,
3011.8,27.66249045,2.68979594,19.22540308,0.22873457,376.12981229,
3012.0,27.96681651,2.64630578,19.91125092,0.222128,377.88336541,
3012.2,28.11615577,2.60553823,20.57905211,0.21669074,381.16059005,
3012.4,28.15244032,2.57530061,20.90945773,0.21834595,383.76549444,
3012.6,28.12709127,2.56079044,20.80498465,0.22664892,384.8922839,
3012.8,28.11433668,2.55993402,20.46807309,0.23551087,384.84113435,
3013.0,28.19168389,2.5649504,20.22129775,0.23868243,383.37567597,
3013.2,28.39917435,2.56841482,20.2549827,0.23453945,379.31927639,
3013.4,28.71944657,2.56777679,20.5362189,0.22619703,372.34239098,
3013.6,29.09501346,2.56473809,20.90613455,0.21793197,364.55988908,
3013.8,29.44893887,2.56230993,21.21221382,0.21193309,358.93899415,
3014.0,29.70402085,2.56282695,21.36297662,0.20791193,355.42155468,
3014.2,29.82024006,2.56717127,21.3289056,0.20496133,349.57066189,
3014.4,29.83147163,2.57435143,21.13564147,0.20313266,336.42520152,
3014.6,29.82047225,2.58179717,20.85960096,0.20325769,316.5010075,
3014.8,29.8353809,2.58799627,20.58546532,0.20581269,297.0066027,
3015.0,29.83046948,2.59416876,20.35046451,0.21040051,286.24547812,
3015.2,29.71224921,2.60222951,20.13930016,0.21648224,286.60092569,
3015.4,29.43774287,2.6108344,19.9229307,0.22425507,292.90846453,
3015.6,29.06536258,2.61643946,19.69117681,0.23446526,297.65185889,
3015.8,28.70958248,2.61758215,19.45430927,0.2471395,297.5520688,
3016.0,28.45513588,2.61834063,19.217694,0.26041975,295.41768324,
3016.2,28.3057915,2.62703216,18.98199533,0.27120406,296.12458531,
3016.4,28.18891093,2.65076919,18.75640826,0.27704423,300.86413805,
3016.6,28.00582266,2.69199929,18.54671045,0.27779577,304.94229118,
3016.8,27.69998517,2.74935219,18.33391791,0.27549431,301.06799258,
3017.0,27.28998185,2.81940202,18.08313531,0.27291728,285.89847853,
3017.2,26.84126808,2.89506347,17.79894244,0.27182927,264.31242121,
3017.4,26.40151989,2.961992,17.55368841,0.27160662,247.04533954,
3017.6,25.9671862,2.99911407,17.43340808,0.26928581,242.94132548,
3017.8,25.51119219,2.98686657,17.46409548,0.26225,252.29433506,
3018.0,25.02903589,2.91918726,17.61832037,0.25234121,267.24477116,
3018.2,24.54783815,2.8106014,17.90728816,0.24685102,278.56644143,
3018.4,24.09680682,2.69182449,18.41196349,0.25328762,282.2844057,
3018.6,23.67877409,2.59569619,19.16502071,0.27154142,280.61928946,
3018.8,23.27527258,2.54185542,20.00207547,0.29205014,278.04131696,
3019.0,22.86267726,2.52949409,20.59125034,0.30319046,277.7345643,
3019.2,22.42328776,2.54196926,20.67120629,0.30114418,281.43896314,
3019.4,21.95913574,2.55894395,20.28560352,0.29224231,290.60239626,
3019.6,21.51593512,2.56798035,19.7694474,0.28576524,305.53050064,
3019.8,21.18265301,2.5681617,19.49356257,0.28560704,323.22440896,
3020.0,21.03949494,2.56524724,19.59977546,0.28946777,337.62266181,
3020.2,21.08624477,2.56406746,19.93052613,0.29454486,343.51034356,
3020.4,21.2338364,2.56452616,20.19280971,0.30125263,340.7982256,
3020.6,21.38084571,2.56435062,20.20166234,0.3106025,334.59004838,
3020.8,21.49752799,2.56381619,20.02430113,0.31987089,330.47551768,
3021.0,21.62730833,2.56611662,19.91131292,0.32339698,329.67269633,
3021.2,21.81036379,2.5736787,20.05805836,0.31808207,328.84230878,
3021.4,22.02075162,2.58675434,20.3973553,0.30710756,324.26821517,
3021.6,22.19179492,2.60577542,20.64409681,0.2974302,316.57581204,
3021.8,22.28866348,2.63243981,20.56880055,0.29361787,311.33045058,
3022.0,22.33671639,2.66731165,20.22484867,0.29503199,314.76876199,
3022.2,22.36440485,2.70541213,19.88162826,0.29768873,328.48447588,
3022.4,22.33884253,2.73674769,19.73460753,0.29845254,347.89533586,
3022.6,22.18783732,2.75313148,19.73407649,0.29717782,365.49926577,
3022.8,21.89383767,2.7545883,19.70802416,0.29561228,375.55755472,
3023.0,21.54063854,2.74950083,19.6030994,0.29551883,376.35480175,
3023.2,21.25008875,2.74661655,19.53927121,0.29724695,369.27979237,
3023.4,21.07356586,2.74632663,19.62284108,0.29905854,357.16369739,
3023.6,20.95226943,2.73886215,19.79021638,0.29756855,343.591754,
3023.8,20.78301184,2.71403086,19.89682777,0.28998901,332.32770467,
3024.0,20.51151864,2.67490783,19.93413364,0.27719784,325.79383363,
3024.2,20.17294489,2.64116763,20.08136274,0.2642704,323.57965052,
3024.4,19.85660614,2.63568235,20.48643719,0.2571048,322.90027844,
3024.6,19.64584726,2.66447577,21.02868027,0.25791368,321.09903749,
3024.8,19.58168715,2.71169935,21.35571736,0.26443122,317.80267571,
3025.0,19.65701807,2.7580312,21.17239921,0.27278195,314.64749872,
3025.2,19.83594248,2.80206598,20.47809823,0.28051243,313.16666483,
3025.4,20.07506275,2.85843293,19.53811059,0.28596851,313.33460574,
3025.6,20.33811911,2.93173014,18.67882352,0.28627091,314.14364329,
3025.8,20.5964104,2.9975875,18.13524259,0.2790914,315.28087848,
3026.0,20.83021946,3.01698126,18.02016703,0.26768552,317.73419599,
3026.2,21.03385317,2.97113814,18.32373896,0.26156199,322.77637529,
3026.4,21.21921642,2.88058403,18.90220585,0.26827751,330.50588869,
3026.6,21.40893202,2.78911418,19.51293157,0.28373207,339.26009479,
3026.8,21.61288804,2.73035624,19.95874042,0.29347771,346.70236011,
3027.0,21.81102769,2.70882513,20.21529996,0.28637063,351.45203113,
3027.2,21.95272705,2.70680124,20.39014164,0.26650009,353.98504071,
3027.4,21.97395013,2.70388393,20.55012144,0.24961841,355.89462295,
3027.6,21.82721404,2.69099917,20.63310593,0.2473838,358.70714684,
3027.8,21.52010179,2.67290068,20.55106217,0.25680844,362.89863433,
3028.0,21.13160922,2.66213686,20.33713866,0.26546358,367.62938924,
3028.2,20.78305049,2.66985132,20.12488886,0.26474441,371.01037117,
3028.4,20.57315916,2.69746394,19.98661696,0.25696311,370.81180095,
3028.6,20.52397837,2.73531319,19.84796058,0.24991944,365.84125432,
3028.8,20.5872534,2.77018182,19.59140247,0.24813498,357.20724292,
3029.0,20.70041902,2.79509184,19.2174294,0.24999714,348.25487979,
3029.2,20.83642555,2.81265093,18.85579622,0.25146902,342.82912971,
3029.4,21.00541793,2.83016615,18.64123891,0.25041535,342.874873,
3029.6,21.21772264,2.85080956,18.61681599,0.24747812,347.2653956,
3029.8,21.45781778,2.86740589,18.74843862,0.24467462,352.70464045,
3030.0,21.69126626,2.86218176,18.97476335,0.24360647,355.7168146,
3030.2,21.88989853,2.81834538,19.22407849,0.24406893,354.34474979,
3030.4,22.0463128,2.73718704,19.43269602,0.24421047,348.79703188,
3030.6,22.17168349,2.64629139,19.61317614,0.2429455,341.34797634,
3030.8,22.28821091,2.58568354,19.89084823,0.24250974,335.4894198,
3031.0,22.42192969,2.57976412,20.40204253,0.24744059,334.36779867,
3031.2,22.58278924,2.6212585,21.11050972,0.26010235,339.08327655,
3031.4,22.73323924,2.68104163,21.74417499,0.27675199,348.15725135,
3031.6,22.78152886,2.72992898,21.96551944,0.28978796,358.77029299,
3031.8,22.63468397,2.75308634,21.64104513,0.29426972,368.45000402,
3032.0,22.28957521,2.7518713,20.96815952,0.29173962,375.51172122,
3032.2,21.87490776,2.74287246,20.33948561,0.28729974,378.61708728,
3032.4,21.59002914,2.75425891,20.04885403,0.28361009,376.9933731,
3032.6,21.56578912,2.81117002,20.06064515,0.27880899,371.44727781,
3032.8,21.76828304,2.91299995,20.04131214,0.26990947,364.32117305,
3033.0,22.03550748,3.02551031,19.64781471,0.25647047,357.43502823,
3033.2,22.21987653,3.10345168,18.85218937,0.24027519,350.34345766,
3033.4,22.29594631,3.12708556,18.00987898,0.22316078,341.34154654,
3033.6,22.33306033,3.11532312,17.57811854,0.20745973,330.39770775,
3033.8,22.36888266,3.10173812,17.73134985,0.19800454,320.45450088,
3034.0,22.34004103,3.10096502,18.2384754,0.20120203,315.33927743,
3034.2,22.16303538,3.10031578,18.70561703,0.21948255,316.13514034,
3034.4,21.86936081,3.08248378,18.91840721,0.24710389,319.6416962,
3034.6,21.62322493,3.05184658,18.94871585,0.27308795,320.60980605,
3034.8,21.57599343,3.03400404,18.98924009,0.2891008,316.51667203,
3035.0,21.69718341,3.05130875,19.14546666,0.29461143,311.17242237,
3035.2,21.7720343,3.10054459,19.38489971,0.29522243,313.06765386,
3035.4,21.58198637,3.15589602,19.62623538,0.29708297,328.41700459,
3035.6,21.09635837,3.19467512,19.82272902,0.30293638,354.33352313,
3035.8,20.49813882,3.21831688,19.95491314,0.31169396,379.43773552,
3036.0,20.03031935,3.24457101,19.98214345,0.31952416,392.77122343,
3036.2,19.81692861,3.27793138,19.84541887,0.321203,392.810389,
3036.4,19.81240165,3.29486789,19.53094277,0.31238361,386.95515503,
3036.6,19.88636487,3.26721268,19.12997106,0.29276,382.19102247,
3036.8,19.94334133,3.20001629,18.80922803,0.2676626,377.79378588,
3037.0,19.96465866,3.13872866,18.69657746,0.24574999,368.49223071,
3037.2,19.96419128,3.13092487,18.78847757,0.23371787,353.45968478,
3037.4,19.92889787,3.18025694,18.97287287,0.2326058,339.68479767,
3037.6,19.82136816,3.24389169,19.13345327,0.23894081,335.67232478,
3037.8,19.64538181,3.27825026,19.2149312,0.24885364,343.19231635,
3038.0,19.48992799,3.28236741,19.19719259,0.26046875,356.54462638,
3038.2,19.47828188,3.28959274,19.05221507,0.27231706,369.0759676,
3038.4,19.65737757,3.31742309,18.7659123,0.28061063,378.70424729,
3038.6,19.94265655,3.33484007,18.39605766,0.28027666,387.07335337,
3038.8,20.19127651,3.28895563,18.07841578,0.27025796,395.19853823,
3039.0,20.32590301,3.1651095,17.95915788,0.2575081,401.40907584,
3039.2,20.38488559,3.01462491,18.1251158,0.2532786,403.45234883,
3039.4,20.45299315,2.91872568,18.57974299,0.26294994,401.47024129,
3039.6,20.5671124,2.92171121,19.24018879,0.27921008,398.19968156,
3039.8,20.690512,2.99844255,19.92885869,0.28682883,396.83922954,
3040.0,20.76706028,3.08012234,20.41120089,0.27594508,398.93901331,
3040.2,20.7727568,3.10862387,20.52005344,0.25088527,403.87949611,
3040.4,20.72454487,3.07386655,20.28778502,0.22641246,409.68652153,
3040.6,20.66752144,3.01149634,19.92795537,0.21530687,414.23571864,
3040.8,20.66878411,2.9749223,19.65165892,0.21946254,416.2538516,
3041.0,20.80295992,3.00483976,19.49149285,0.23149367,415.73045152,
3041.2,21.11508471,3.10621723,19.32497216,0.24273451,413.79061704,
3041.4,21.5743994,3.24059226,19.07438785,0.24915754,412.2365512,
3041.6,22.07378714,3.34211808,18.84342841,0.25138931,412.78571259,
3041.8,22.49003925,3.35468935,18.8298988,0.25135442,416.19440797,
3042.0,22.76201799,3.26775266,19.10047285,0.2496813,421.49848694,
3042.2,22.92422059,3.12177074,19.49660393,0.24539595,426.31381545,
3042.4,23.06723371,2.97864447,19.78654716,0.23719032,428.43826289,
3042.6,23.25948654,2.88259986,19.90014177,0.22523865,427.52249822,
3042.8,23.49659342,2.84206338,19.98753739,0.2123632,425.30065539,
3043.0,23.72140799,2.83909534,20.23310511,0.20310829,423.88241394,
3043.2,23.8922791,2.85024499,20.61443119,0.20078533,423.70042259,
3043.4,24.02705502,2.86096277,20.87426498,0.20512037,423.15900311,
3043.6,24.17661739,2.86900252,20.7670265,0.21292028,420.21449536,
3043.8,24.36472512,2.88080024,20.34825728,0.220828,414.44651726,
3044.0,24.55823607,2.90396202,20.00000716,0.22724799,407.88476581,
3044.2,24.69615295,2.93956134,20.11725548,0.23184547,403.61070508,
3044.4,24.73848554,2.97966171,20.72475699,0.23381039,402.96662057,
3044.6,24.69217569,3.01147226,21.413895,0.23154309,403.80199039,
3044.8,24.61558646,3.02568083,21.69372952,0.22423161,401.78469806,
3045.0,24.60619823,3.02160907,21.43330875,0.21369529,394.12138901,
3045.2,24.75915085,3.00645314,20.9630178,0.20407823,382.6182269,
3045.4,25.08844858,2.99007714,20.74276066,0.19928202,372.77002813,
3045.6,25.48478097,2.97897276,20.94771357,0.20060974,369.56323153,
3045.8,25.77731966,2.9717121,21.37920157,0.20692997,373.86134788,
3046.0,25.8668093,2.95831989,21.73858245,0.21676051,382.37077521,
3046.2,25.79975495,2.92967653,21.92345123,0.22900946,390.66912881,
3046.4,25.71168389,2.89071374,22.04058984,0.24119646,396.07786054,
3046.6,25.70521827,2.86335906,22.19194988,0.24820931,398.07623273,
3046.8,25.78634665,2.87240605,22.32955892,0.24510603,396.91632291,
3047.0,25.89184357,2.92414507,22.32145636,0.23223083,392.89539946,
3047.2,25.94775373,2.99846709,22.10193923,0.21692861,386.98925651,
3047.4,25.89925711,3.06257854,21.71547517,0.20900136,381.70230477,
3047.6,25.72620347,3.09344749,21.24207563,0.21341938,380.36295697,
3047.8,25.4516003,3.09016257,20.74483838,0.22667348,384.81077339,
3048.0,25.13073937,3.06961795,20.28877485,0.23942942,393.64510683,
3048.2,24.81236151,3.05222215,19.97956676,0.24282582,402.94832462,
3048.4,24.50958876,3.04911367,19.91151751,0.23397618,408.94340985,
3048.6,24.2147001,3.05686511,20.07932433,0.21755404,410.08814822,
3048.8,23.92852586,3.06185499,20.36601998,0.20273701,406.97018433,
3049.0,23.65476416,3.05238625,20.62650072,0.19732614,400.777218,
3049.2,23.36978687,3.0298696,20.77924048,0.20308761,392.80128956,
3049.4,23.0374789,3.00798602,20.82262644,0.21590458,385.20802711,
3049.6,22.67430021,2.99816475,20.80850532,0.23008244,381.14988184,
3049.8,22.38173917,2.99601811,20.81832542,0.2422722,382.92530182,
3050.0,22.27480016,2.98434354,20.93185383,0.25148769,389.69743046,
3050.2,22.36947173,2.95209817,21.16352896,0.25677148,397.5345766,
3050.4,22.55815885,2.90752085,21.41617774,0.25665441,402.36761091,
3050.6,22.70376646,2.86979265,21.54643791,0.251144,403.13075959,
3050.8,22.74629033,2.84931456,21.52335922,0.2430027,402.12538179,
3051.0,22.71685279,2.83929146,21.51059563,0.23570399,402.56359458,
3051.2,22.67474313,2.82748019,21.73490639,0.23009186,405.80171643,
3051.4,22.65532763,2.81243088,22.24113678,0.22393698,410.54211174,
3051.6,22.67054783,2.80392283,22.8007317,0.21530604,414.37950074,
3051.8,22.72345125,2.80837521,23.09549359,0.20602726,415.87610736,
3052.0,22.81160516,2.81882734,23.00450075,0.20105766,415.42709129,
3052.2,22.92687157,2.82204372,22.69880336,0.20382628,414.60407204,
3052.4,23.06630986,2.81348452,22.46857727,0.21222927,414.7861877,
3052.6,23.23172228,2.80197036,22.48841555,0.21977206,416.24464506,
3052.8,23.41165999,2.79896111,22.73915582,0.22122116,418.25749176,
3053.0,23.57839052,2.80478116,23.09209456,0.2173261,419.79655302,
3053.2,23.71977686,2.8069177,23.40475778,0.21376507,420.16963684,
3053.4,23.86599309,2.79158721,23.55367607,0.21519178,419.42280142,
3053.6,24.05981324,2.75700926,23.46776156,0.22038794,418.11733895,
3053.8,24.29455993,2.71570906,23.20441745,0.22343321,416.74633422,
3054.0,24.50782631,2.68367214,22.97778187,0.21951184,415.35530623,
3054.2,24.64832408,2.66805487,23.03868257,0.20951185,413.66886654,
3054.4,24.73489072,2.66476604,23.46150472,0.19895578,411.64935381,
3054.6,24.82473877,2.6670873,24.05220969,0.19289988,409.66555034,
3054.8,24.93515894,2.67375894,24.49399451,0.19202894,408.0333196,
3055.0,25.02626324,2.68693,24.59485274,0.19341155,406.53416801,
3055.2,25.06825893,2.70393266,24.40381497,0.19429869,404.59996212,
3055.4,25.09790184,2.71536167,24.11745778,0.1944447,401.89663512,
