DEPT,PZ,GZ,CALI,SP
1581.4,57.65177394,14.32369568,19.96379939,25.02007473
1581.6,56.94599868,14.40878963,20.40031594,24.72393942
1581.8,55.83259598,14.61798595,20.63678316,25.5726596
1582.0,54.65638144,14.81094314,20.63054271,25.98404224
1582.2,53.06236652,13.33549416,20.63656285,26.19310929
1582.4,53.9368972,13.05013512,20.68753878,26.34663003
1582.6,55.55385232,14.84595291,20.74420362,26.62319835
1582.8,57.16681041,13.04969151,20.81480392,26.88935502
1583.0,57.97612695,13.35664222,21.16923426,26.51097738
1583.2,53.59181156,19.93576017,21.86329928,25.67378796
1583.4,50.43642827,20.87794433,21.69454516,25.44530592
1583.6,48.2869379,24.47236953,36.16702931,25.44074527
1583.8,60.27837259,24.94273723,23.06642782,25.43380447
1584.0,60.40835118,25.20342612,24.21482412,25.43092033
1584.2,60.14316916,13.34703022,25.03140704,25.49183768
1584.4,59.20770878,13.39869642,35.64698492,25.6818788
1584.6,60.69162313,13.06713389,35.70979899,25.81234946
1584.8,63.02386296,19.05132161,35.70979899,26.05186596
1585.0,66.44840448,26.00594796,35.70111184,26.15091644
1585.2,64.97856376,31.49892934,35.79158805,26.22487689
1585.4,62.25739008,24.73233405,35.92430993,26.25610795
1585.6,60.35919268,29.76877088,36.95963178,26.30932475
1585.8,65.31414614,32.22698073,36.52230438,26.4360817
1586.0,62.67448288,32.18415418,37.20393386,26.66966684
1586.2,58.99357602,15.18201285,22.14191409,26.6725347
1586.4,60.69472575,15.18201285,23.32902426,26.67655546
1586.6,62.5942876,15.18201285,24.62524813,26.677934
1586.8,64.49384945,15.26766595,25.04780041,26.68496535
1587.0,66.3934113,15.48179872,26.53424005,26.60295529
1587.2,62.66989059,18.53411574,35.09598828,26.62137077
1587.4,57.93987844,18.86593145,34.49225555,26.67949864
1587.6,51.81485718,14.20499992,34.76144801,26.73997808
1587.8,56.73576634,13.35783662,32.09387051,26.76552774
1588.0,55.41131274,14.19373377,29.31062578,26.82855041
1588.2,56.14176303,14.54856248,30.7896094,26.82739284
1588.4,58.13704497,14.79143812,32.31901227,26.82484615
1588.6,56.93436117,15.18710813,32.33191495,26.82420442
1588.8,55.10515346,14.86875847,32.35253711,26.82461615
1589.0,52.99785867,13.74482996,32.51706244,26.82629672
1589.2,58.00882346,11.41477869,33.6135623,26.83547438
1589.4,56.85750265,11.65027581,33.77828058,26.9494165
1589.6,55.90460954,13.47621031,33.78868382,27.02199729
1589.8,55.40679302,12.98464664,33.76949055,27.17037551
1590.0,56.2190735,12.03403385,33.6931629,27.25773869
1590.2,56.98653771,11.65813405,34.38702153,27.36248338
1590.4,56.46159868,11.54865868,29.91533336,27.42277273
1590.6,55.90201452,11.54935198,30.72593839,27.54088973
1590.8,58.48652497,11.65274282,34.93637328,27.62855503
1591.0,61.2131752,11.33202944,34.7532142,27.76599776
1591.2,60.07015917,11.41999523,33.90526936,28.0191292
1591.4,57.72993576,20.49920187,33.64243474,28.16327836
1591.6,55.3896259,19.32244701,33.41243211,28.28514152
1591.8,53.04931603,19.68360302,33.23640084,28.42744819
1592.0,50.70900617,19.33745269,32.96660113,28.56004917
1592.2,48.92933619,16.0317284,32.36929296,28.62533562
1592.4,50.48563434,13.82337039,32.29698638,28.72575131
1592.6,51.72911135,11.6368934,31.81143987,28.78689986
1592.8,52.96007312,11.05384369,32.13853407,28.88359218
1593.0,54.16340543,11.01015561,27.69920338,28.80892713
1593.2,55.08176474,11.02089491,29.3218312,29.13735762
1593.4,50.72695309,11.03427464,30.05304915,27.19002676
1593.6,51.49126429,11.03230574,30.19182193,26.98356192
1593.8,52.63134737,11.00465454,30.18913337,26.78244507
1594.0,54.18444748,11.93663434,30.21988378,26.68551071
1594.2,52.50127564,12.16748366,30.20534968,26.67720353
1594.4,48.58806557,12.35891873,29.98539415,26.6619864
1594.6,49.64943416,12.5610849,30.55157161,26.6650361
1594.8,51.4129517,10.87613435,25.23979465,27.20220632
1595.0,49.30435985,9.76878949,25.78967917,27.75532829
1595.2,46.78880971,9.17211811,25.64068976,27.78230009
1595.4,43.42448796,8.80028277,25.74631665,27.77615178
1595.6,44.53746724,8.79234363,25.36484899,27.7705932
1595.8,46.11200257,8.79317801,29.62405886,27.82996524
1596.0,47.71988789,9.18072231,28.65863516,27.84355325
1596.2,49.24978436,10.13555196,28.23600218,27.84774667
1596.4,50.33857349,11.44468151,28.03745692,27.84854124
1596.6,44.48713178,12.0671962,29.22033524,27.84612239
1596.8,46.07498151,13.29380091,29.82880532,27.83891803
1597.0,47.72601585,14.42492635,31.7939483,27.81980874
1597.2,49.33008133,15.27564763,32.38717607,27.35406881
1597.4,48.54918811,15.56789781,32.7748748,27.31995984
1597.6,47.45654882,14.76060428,33.68041397,27.86518003
1597.8,48.83124956,14.01528748,21.27254715,28.28323313
1598.0,50.58935962,13.28550896,22.33516627,29.05282372
1598.2,52.39649496,12.54949449,22.01899185,29.08301099
1598.4,54.19829197,11.81133509,22.2356851,28.84260987
1598.6,55.00750753,11.07438979,21.91818635,28.56334988
1598.8,55.43959558,10.33738197,26.9691602,28.18111373
1599.0,55.99397783,9.59011741,28.94488796,27.78482084
1599.2,56.93355944,8.82082949,31.40036912,27.13330056
1599.4,58.35507271,8.08240546,32.64633831,26.79831816
1599.6,60.00078801,7.73275538,32.52480522,26.87579376
1599.8,61.64707495,12.08259923,33.5746217,27.22704044
1600.0,63.29336188,14.61809979,36.08839803,27.48300868
1600.2,64.98929336,16.92417537,36.94194839,27.62539735
1600.4,68.79082288,19.18608006,37.30393606,27.84429466
1600.6,72.7501933,21.16277045,28.25530257,28.18041494
1600.8,76.60664088,18.84726673,28.38993518,28.64242407
1601.0,82.0885948,16.63396237,20.25138169,29.1333982
1601.2,78.43344742,14.47900037,20.76481402,29.50412868
1601.4,72.41534542,12.31189649,20.9250263,30.00559575
1601.6,66.25008994,10.13393714,20.91370023,30.32413704
1601.8,60.14510921,8.71742702,21.23436032,30.55149066
1602.0,54.04012848,8.07054497,21.99645353,30.70273371
1602.2,47.93514775,8.23811389,22.40683652,30.69453134
1602.4,44.00428266,8.42418963,21.5475069,30.69304658
1602.6,45.13385439,8.65400728,21.16042299,30.69345945
1602.8,45.96679719,8.82209931,21.0153801,30.6935732
1603.0,46.79973998,8.02872107,20.94066408,30.69343066
1603.2,47.64453961,8.48633413,20.93495288,30.69343066
1603.4,45.05248394,8.24100197,21.11610271,30.69343066
1603.6,42.71948608,7.96196839,21.52309447,30.69343066
1603.8,43.01143364,7.70212816,22.19131896,30.69343066
1604.0,43.31440376,7.52868592,24.24847612,30.6935335
1604.2,42.21948439,8.33704204,24.69035127,30.69394781
1604.4,41.09049497,7.77775162,25.39110134,30.69445716
1604.6,42.38729707,7.34802727,25.40777013,30.69261558
1604.8,43.39915911,7.67470133,23.55524245,30.67673374
1605.0,44.42205956,8.12565428,22.99180577,30.54333487
1605.2,45.44380571,8.58968901,23.07279877,30.47170327
1605.4,46.46894058,9.05753761,23.06596139,30.47433138
1605.6,47.49933192,9.52833187,23.10999641,30.48857269
1605.8,48.85550795,9.67847492,22.16236138,30.6011938
1606.0,47.73878257,9.21014197,20.89216221,30.69814885
1606.2,45.69531005,8.84607688,20.60518637,30.69286215
1606.4,43.64596012,8.49129866,20.56970626,30.69348227
1606.6,41.59005097,8.14103913,20.56789138,30.69453684
1606.8,39.50881642,7.8507991,20.55623721,30.69365417
1607.0,37.43935705,8.30822579,20.50157036,30.69270921
1607.2,39.32487746,8.94425803,20.48578249,30.56081592
1607.4,41.44890872,9.59542573,20.76321672,29.96193529
1607.6,43.56019289,10.25708226,21.25729322,29.74249424
1607.8,45.65584721,10.42036734,22.04486793,28.89706511
1608.0,47.7579609,10.11046136,23.86359673,27.55772327
1608.2,49.8600746,9.80950478,23.38909112,27.37742361
1608.4,51.9621883,9.54242537,22.8433015,27.33472523
1608.6,54.064302,9.62539728,21.3827212,27.32778554
1608.8,56.16641569,9.71033325,20.74630277,27.33508616
1609.0,57.64252755,9.75092627,20.07528795,27.33819208
1609.2,55.80027902,9.77255075,19.80196311,27.33239867
1609.4,54.30192787,9.89373601,19.61967632,27.41130651
1609.6,52.87771649,10.2124808,19.62671424,27.44129889
1609.8,54.14914586,10.52948392,19.62948577,27.38033524
1610.0,56.0024204,10.8994936,19.62941983,26.52566026
1610.2,57.25662884,10.50960357,19.62850574,26.15210224
1610.4,54.84104548,9.83507582,19.62821133,25.96651023
1610.6,53.06394473,9.15420752,19.67347183,24.9157721
1610.8,51.20697923,8.46572319,19.75266652,24.92851038
1611.0,49.45150277,7.62281136,19.823296,24.93791521
1611.2,50.78325899,8.0395482,19.81629219,24.93739372
1611.4,52.24635161,8.7875463,19.81287235,25.09051408
1611.6,53.71852704,9.54701602,19.80176305,25.42684548
1611.8,55.19683558,10.30083606,19.49882772,25.7171769
1612.0,56.64318213,11.05690615,19.18850571,26.21099387
1612.2,58.36981789,11.82577591,19.12903447,25.45145973
1612.4,52.60997234,11.9521477,19.14715069,23.9945023
1612.6,50.4930889,11.71334419,19.24713215,22.53667506
1612.8,49.80746205,10.67238779,19.56585725,21.09519209
1613.0,49.31971521,9.63931927,19.73094718,19.65157067
1613.2,48.5141624,8.66401683,19.82412518,18.21216403
1613.4,48.29355854,8.55837373,19.81505771,16.88191625
1613.6,48.1196775,8.47455222,19.8191511,19.36528852
1613.8,48.09967865,8.41105053,20.27476842,21.95864271
1614.0,47.80681258,8.41531363,20.63809905,24.55956713
1614.2,47.32563119,8.41115167,20.63358491,27.17168399
1614.4,47.01133638,8.81442348,20.62638367,29.82376823
1614.6,46.7097006,8.96970013,20.77876873,30.45686965
1614.8,46.47925167,7.7334894,20.8163114,29.70132177
1615.0,45.96320291,7.45138621,20.83373988,29.2059675
1615.2,45.59386383,7.75168063,20.75412995,28.71202048
1615.4,45.05361812,7.7352218,20.38318872,28.53371325
1615.6,44.41368357,7.71215162,19.87757003,29.2017248
1615.8,43.1741773,7.68082324,19.76987656,29.86747789
1616.0,42.9487603,7.61737163,19.925645,29.78340205
1616.2,43.16608273,7.84828152,20.11220646,29.14215869
1616.4,46.55648889,7.70512255,20.25806429,28.68240814
1616.6,47.27959657,7.53794347,20.25707314,28.22834938
1616.8,48.10858853,7.37834639,20.25555354,27.78265243
1617.0,48.79984562,7.21571821,20.26000328,27.41658496
1617.2,48.97141083,7.10351132,20.33360156,27.9988392
1617.4,45.63027553,7.13149693,20.53642778,28.80329173
1617.6,44.11759237,7.37992719,20.68683156,29.61470679
1617.8,42.58760955,7.61886814,20.90242902,30.31775877
1618.0,41.02377836,7.85425082,20.87507369,30.31884047
1618.2,40.687616,8.08712621,20.81996621,30.40451279
1618.4,41.20004426,8.31833329,20.52570591,30.54904568
1618.6,41.56440929,8.56574437,20.16852884,30.68256554
1618.8,42.06021952,8.39214051,20.06401874,30.56199712
1619.0,41.60838743,8.18195311,19.93473715,30.21723011
1619.2,40.90654087,7.96399301,20.04269841,30.62483297
1619.4,40.17936235,7.73993116,20.32071112,30.72947127
1619.6,39.46166207,7.79996034,21.00236476,30.38119551
1619.8,38.72306425,8.13058809,20.65381762,29.91250708
1620.0,37.9500456,8.45834882,20.37572838,29.66308534
1620.2,39.50460471,8.78259551,20.12415609,29.38103485
1620.4,41.946597,9.10574886,19.87773622,29.13832837
1620.6,44.38858929,9.43408134,19.58885723,28.28282007
1620.8,46.83058158,9.77723591,19.35149757,26.49263414
1621.0,49.27257388,9.7970054,19.30954349,25.09262258
1621.2,51.71456617,9.37771785,19.31512449,25.29840495
1621.4,54.15655846,9.06952876,19.26958656,20.34181534
1621.6,56.85224839,8.7637097,19.32517933,21.52175096
1621.8,48.8612848,8.45718716,19.74158162,22.27731061
1622.0,42.93361884,8.14577153,20.00858253,22.89532089
1622.2,44.87539358,7.8395163,20.48724499,23.34098139
1622.4,46.29878165,7.73570036,20.65251038,24.19842047
1622.6,47.77165207,8.53190435,20.80839806,24.39693296
1622.8,49.23422415,9.12537192,20.82303033,24.64431103
1623.0,50.70136643,9.71799679,20.82720627,24.7080292
1623.2,52.13504476,9.89253178,20.83065904,24.9270073
1623.4,53.6772371,9.91884257,20.63596023,15.6482885
1623.6,54.33785339,9.91752058,20.27956859,5.45930215
1623.8,54.17563432,9.91474235,20.05497417,2.08029197
1624.0,53.98670915,9.90806742,19.81929179,2.00729927
1624.2,54.91984312,9.88554235,19.8172941,1.81530736
1624.4,57.49906549,9.43939379,19.81803236,1.7079899
1624.6,56.18249827,9.01803734,19.81759195,1.71923178
1624.8,54.46019314,8.59175962,19.81762803,1.46696405
1625.0,52.84100543,8.15943357,19.81784205,4.21963016
1625.2,53.37556396,7.7316036,19.81801596,5.0953385
1625.4,53.76629074,7.55397308,19.81773175,6.76486288
1625.6,50.72580766,8.16534814,19.81584816,7.75539343
1625.8,51.6421393,7.92332765,19.81442181,8.6648202
1626.0,52.47934816,7.6973122,19.86646172,11.34900096
1626.2,52.8951047,7.50424139,19.88738179,12.81836523
1626.4,50.28257609,7.07024581,20.03665179,14.48997659
1626.6,48.81923941,7.21233572,20.13087324,16.28499162
1626.8,50.39379728,7.34709333,20.17808134,17.88666662
1627.0,51.79013141,7.49392122,20.1873019,19.35219335
1627.2,53.33703648,7.28081935,20.24143624,22.69937655
1627.4,52.0169927,6.95402555,20.30383138,23.60181747
1627.6,50.37014802,6.8922122,20.30823818,23.77355391
1627.8,48.70103097,7.008864,20.4261286,23.09314226
1628.0,47.02217464,7.12977385,20.55860716,20.62926432
1628.2,45.33796638,7.24857389,20.64334552,18.23987059
1628.4,43.65168215,7.36644119,20.87027845,18.99658991
1628.6,41.87828436,7.4839218,21.01354529,19.87266463
1628.8,41.83831706,7.60035776,21.08226876,20.77727305
1629.0,41.65993421,7.71898223,21.07384415,21.69976119
1629.2,40.77826268,7.84631068,21.06998046,22.61939435
1629.4,39.93415056,7.67442406,21.04838603,23.53523592
1629.6,39.91715873,7.4533307,20.89158371,24.45169084
1629.8,40.12514118,7.22700112,20.87040539,25.36859323
1630.0,40.79012929,7.07827403,20.81943162,26.28554227
1630.2,41.60906453,7.07414757,20.82099881,27.20168621
1630.4,42.08332395,7.06645484,20.82250585,28.12738218
1630.6,41.83687987,7.05658458,20.82306603,28.60256036
1630.8,40.86718276,7.04473281,20.82467656,28.37829623
1631.0,39.51363665,7.09766175,20.82479678,28.16959506
1631.2,41.02163355,7.17336258,20.81275586,27.96181928
1631.4,41.7629196,7.25007555,20.95870929,27.79249119
1631.6,41.65709242,7.32671543,20.94697613,26.90894353
1631.8,41.93479965,7.40325415,20.94892079,26.03088248
1632.0,42.56593189,7.47547135,20.90981949,25.14640928
1632.2,43.22626777,7.54769182,20.69511841,24.26153488
1632.4,43.05380768,7.616101,20.56778543,23.36915511
1632.6,43.31271806,7.6837297,20.57183491,22.36711742
1632.8,40.66907126,7.73227379,20.57189407,22.88298411
1633.0,40.58147865,7.73433848,20.57145204,23.59406509
1633.2,41.3475426,7.74738284,20.57130576,24.336768
1633.4,42.58956504,7.96960852,20.57166423,25.09597944
1633.6,43.71645836,8.16815239,20.57369405,25.83357821
1633.8,46.02980866,8.35467561,20.57620026,25.99262842
1634.0,48.52025932,8.20043914,20.52603711,23.08136948
1634.2,51.0096979,8.04321914,20.45877542,20.95436056
1634.4,53.5038137,7.87527297,20.21306487,18.8708113
1634.6,56.03386537,8.043603,19.96679683,16.77019286
1634.8,57.03140043,8.24198128,19.73288054,14.67139627
1635.0,57.30578158,8.44275204,19.45242882,12.57471978
1635.2,57.58016274,8.44850024,19.33330678,10.4769816
1635.4,57.8545439,8.18651508,19.31632928,8.3853444
1635.6,58.13704497,7.93804468,19.31350972,6.29631796
1635.8,57.21576276,7.69803967,19.31426339,5.84751972
1636.0,56.513332,7.49011427,19.31558789,5.77133171
1636.2,45.92618558,7.65983396,19.31632336,5.70836193
1636.4,43.90500531,7.82256649,19.31170024,5.54038648
1636.6,41.49817241,7.98729977,19.43231038,11.15479915
1636.8,40.3640257,8.1541181,19.76554187,16.45465624
1637.0,39.07922912,8.32088694,19.87920219,19.43409341
1637.2,39.07922912,8.48756164,19.94743503,21.21594084
1637.4,39.29336188,8.65370245,19.94214993,22.96676053
1637.6,39.72162741,8.818625,19.94283846,24.70739345
1637.8,40.53323998,8.98625816,19.94357753,26.67883212
1638.0,42.16071776,9.16429247,19.94359285,28.5089107
1638.2,44.98373091,8.97227515,19.94346734,30.62043796
1638.4,47.60851947,8.70996027,19.94346734,30.59927797
1638.6,50.23151204,8.44045717,19.94346734,30.6029739
1638.8,52.86997709,8.17279193,19.94334182,30.63200796
1639.0,55.4803895,7.90767422,19.94335429,28.26300736
1639.2,58.16109547,7.62186637,19.94425898,24.12542011
1639.4,60.89968467,7.65108313,19.94535216,19.99144296
1639.6,58.28435489,7.69684024,19.94024975,15.86331123
1639.8,55.3251541,7.79311845,20.00724906,11.73873543
1640.0,52.48408089,7.8829087,20.06812782,7.61415963
1640.2,48.31272421,7.7304866,20.13512713,4.7810219
1640.4,49.20934992,7.4695768,20.13002473,6.83211408
1640.6,50.76954923,7.18050308,20.1311179,8.39811251
1640.8,52.43062731,6.87600219,20.1320226,9.94812715
1641.0,54.01725034,7.74660817,20.13203506,11.48711879
1641.2,55.62501311,7.43077909,20.13190955,13.00666593
1641.4,56.91315803,7.04064195,20.13190955,13.90655169
1641.6,58.21277883,6.8100669,20.13178403,9.29765098
1641.8,59.82894371,6.46710998,20.13192487,5.69803068
1642.0,57.67495193,6.52560908,20.13289966,4.21287451
1642.2,54.87120934,6.77148226,20.13223646,4.27323119
1642.4,51.98096791,6.90129359,20.12432354,4.19732078
1642.6,49.12514384,7.04025809,20.1979404,3.83766372
1642.8,46.26717024,7.0835949,20.25438396,4.0927778
1643.0,43.40560314,7.18199382,20.32940238,-2.86224064
1643.2,40.5474661,7.2607848,20.43219209,-4.20345212
1643.4,38.01822984,7.34847906,20.56395961,-3.98436733
1643.6,36.41767309,7.42930808,21.7692115,-4.54334797
1643.8,34.81711635,7.47417791,23.63251506,-3.90778884
1644.0,33.21821371,7.4750621,23.33326227,14.68261895
1644.2,31.57342257,7.4732812,34.08246768,13.65177115
1644.4,30.74227094,7.47202339,32.85760035,14.04151975
1644.6,30.32725989,7.47322705,32.84111112,14.13002503
1644.8,29.92294907,7.47893337,32.36378453,14.0974097
1645.0,29.53061207,7.49521827,32.11008702,14.11032106
1645.2,29.46261103,7.74183544,35.20881775,16.17946555
1645.4,31.38753239,7.98985583,34.85092643,18.41032212
1645.6,32.99677197,8.2983376,35.39232307,20.64394995
1645.8,34.60416271,8.52962832,21.56020571,22.8794759
1646.0,36.21068171,9.00788924,21.8783309,25.11037065
1646.2,37.81726589,9.39961646,20.44327602,27.34627811
1646.4,39.42437604,9.67933808,20.19386378,29.59614222
1646.6,41.02964152,9.90114615,20.00456095,30.04692669
1646.8,42.63068256,10.34082525,19.87393309,30.02103979
1647.0,44.21801845,10.37656124,19.87973975,29.95966656
1647.2,45.82238938,9.8220508,19.88263771,29.90101143
1647.4,47.16573814,9.55630078,19.88746435,29.83115194
1647.6,48.55969243,9.4496644,19.84107611,29.72812338
1647.8,49.90917491,8.85464864,19.63866182,29.67153285
1648.0,51.31169125,8.22497479,19.40814716,25.11345595
1648.2,52.17044667,8.1064367,18.99506049,20.01358052
1648.4,52.66470555,8.06308146,18.99927348,14.91370509
1648.6,53.15763195,8.01820386,19.00340641,9.81382966
1648.8,53.99939761,7.93861458,18.9976827,4.71395423
1649.0,55.55396469,7.91685676,19.06561851,2.39559474
1649.2,57.06563288,7.82616626,19.13622272,1.84011062
1649.4,58.58819634,7.78995458,19.3029282,1.31414828
1649.6,60.34966158,7.73244919,19.45167628,0.79897093
1649.8,58.23548041,7.63923258,19.60637008,0.28161624
1650.0,55.32491935,7.59211929,19.80582462,-0.30108511
1650.2,52.39765917,7.55590119,20.02646421,1.46358228
1650.4,49.43247588,7.55743891,20.15079364,4.30253694
1650.6,46.48602471,7.55799404,20.20174112,7.15544765
1650.8,43.46748585,7.55193475,20.19673724,10.01304326
1651.0,40.15694314,7.75777203,20.19484547,12.87451589
1651.2,40.41355222,8.08025403,20.1970801,15.72594331
1651.4,40.71842018,8.43269764,20.19085884,18.57795299
1651.6,41.00642398,8.65488336,20.16227402,21.43263373
1651.8,40.3790464,8.9107606,20.54216337,24.29744946
1652.0,39.78455389,9.11334067,21.08270071,27.19676743
1652.2,39.19006138,9.35026734,21.52333883,28.04549011
1652.4,38.58502939,9.72575263,22.23102055,27.43135566
1652.6,38.28357332,9.97929247,22.44993265,27.19782744
1652.8,39.23708124,10.19373241,23.87463325,27.96456059
1653.0,39.98280972,10.56964806,20.59266884,28.49387186
1653.2,40.69809313,10.8164927,20.7954516,29.02260205
1653.4,42.33205924,10.96736762,20.43767175,29.53402685
1653.6,44.44708066,10.10595565,20.37950024,30.00418951
1653.8,46.56210207,9.75159123,20.24350555,30.32824093
1654.0,48.67712348,9.27409096,19.97915798,19.60255493
1654.2,50.7921449,8.80114362,19.80248766,10.69323751
1654.4,52.90368892,8.16322272,19.19075697,7.44650806
1654.6,55.00263857,7.97291946,18.85516526,6.38592853
1654.8,56.89550207,7.90683709,18.80901666,5.325349
1655.0,58.74693477,7.95451124,18.85505235,4.26476948
1655.2,60.14632043,8.20080261,18.93156559,3.19620326
1655.4,60.34531569,8.32308467,19.1386084,2.13286658
1655.6,60.59827083,7.96200741,19.177332,1.05954598
1655.8,63.49787398,7.61248944,19.32086007,-0.33319183
1656.0,61.79891062,7.26838847,19.38495751,0.30226577
1656.2,58.53357033,6.92388711,19.42869135,1.46386092
1656.4,55.22539389,6.57855687,19.99245515,2.63663637
1656.6,51.94004057,6.23357835,20.46984067,4.01235443
1656.8,48.65468725,5.88850006,20.66349505,6.44688384
1657.0,45.36933393,5.54282622,21.19891629,8.88945972
1657.2,42.72126767,5.19653841,22.21906163,11.33658575
1657.4,40.48951759,4.85236701,22.51342146,13.77972023
1657.6,38.34216689,4.60817627,22.50309478,16.39029432
1657.8,37.16027301,4.61807933,22.52299522,19.88592776
1658.0,38.78892719,4.76665003,22.61101813,23.38789954
1658.2,39.93299,4.85088921,25.79918483,26.90276259
1658.4,40.98647686,4.91859205,23.76714781,30.06332505
1658.6,37.22033067,5.04299415,21.96146975,30.54810401
1658.8,37.86684696,5.22579434,21.56856556,30.56248731
1659.0,38.66825436,4.99198339,22.21425154,30.55233196
1659.2,39.42452151,4.74490657,23.415687,30.549447
1659.4,37.0108105,4.62239671,24.98375214,30.54742206
1659.6,34.43800857,4.57619669,26.54107991,30.54743863
1659.8,31.86568522,4.98231007,26.93948348,30.54703112
1660.0,29.29336188,5.06790391,27.52538888,30.54739002
1660.2,26.72103854,5.07832764,29.48981362,30.55195547
1660.4,24.1487152,4.97635963,35.73217254,30.55806573
1660.6,21.93591958,4.87648315,41.98773417,30.43980187
1660.8,21.43402883,5.23194033,48.90708538,30.3363678
1661.0,21.70625709,5.64953281,44.66719462,30.11576784
1661.2,23.49375921,6.01478037,39.36924512,29.81052039
1661.4,25.12342387,6.20448448,34.19340085,29.69415844
1661.6,24.2783883,6.39450215,29.00904643,29.86540853
1661.8,23.44563534,6.43794632,21.45100503,30.10202778
1662.0,22.60569133,6.52656868,22.92050924,30.1999398
1662.2,21.58154,6.53023331,25.6310507,30.43374455
1662.4,22.21085128,6.5471017,28.34159217,30.71615746
1662.6,23.19316161,7.08865111,31.05213364,30.69497065
1662.8,24.21404634,7.49398517,33.76267511,30.69105956
1663.0,25.22819594,7.50931881,35.83542714,30.69313008
1663.2,26.23213294,7.52721764,21.32537688,30.69371574
1663.4,27.16718,7.32508524,21.8343023,30.69343066
1663.6,28.12640596,7.14682613,22.51600788,30.69357651
1663.8,27.47713746,7.68884475,23.09380744,30.69380741
1664.0,26.70044253,7.81964116,23.65984267,30.69284437
1664.2,27.82079938,8.16896666,20.95499879,30.69051079
1664.4,29.06809468,7.67359833,21.2000127,30.69610627
1664.6,30.32374465,7.28617462,21.56951604,30.61555353
1664.8,30.89035172,6.65720508,22.20210186,30.2877337
1665.0,30.7219602,6.83430001,22.55354579,30.0386801
1665.2,31.59750095,8.02938174,22.25955449,29.96995907
1665.4,33.02155329,9.58140436,39.65264986,30.14157167
1665.6,34.83371833,10.08586459,31.6470896,30.732703
1665.8,27.36140823,8.87632294,27.98390123,30.69408479
1666.0,29.52249203,27.47252816,23.57630795,30.67902547
1666.2,31.29670344,25.95798919,27.03592711,30.58674159
1666.4,32.96550385,27.04785601,32.35056639,30.31590864
1666.6,34.23369006,26.23927936,38.91331658,29.94464281
1666.8,30.58770529,26.22480335,35.15372481,29.816124
1667.0,28.0866024,26.23702866,28.86306533,29.81598168
1667.2,29.02387203,26.19619741,29.91264781,29.71469341
1667.4,29.89962495,26.27921106,31.5727065,29.46166381
1667.6,30.00793309,26.16815254,33.08037953,29.44639213
1667.8,29.88322503,30.01927998,34.54655812,29.44704673
1668.0,30.54763186,30.63104999,35.77897797,29.51086402
1668.2,31.71125594,31.16379968,35.21516218,29.67966993
1668.4,32.87388658,31.72299121,34.44254337,29.80263091
1668.6,33.50133716,32.24138364,34.08849562,30.71467216
1668.8,33.5117773,33.5117773,33.85919101,30.68171738
1669.0,33.5117773,34.15417559,31.10120379,30.6858693
1669.2,37.66161313,42.29122056,27.99281101,30.69407056
1669.4,44.06384011,47.21627409,24.86551682,30.69475902
1669.6,50.46606709,49.35760171,21.7217125,30.69601415
1669.8,67.03173448,61.3490364,20.27286567,30.70008017
1670.0,85.55246253,66.05995717,20.12612861,30.64764656
1670.2,96.2285439,71.19914347,20.05092753,30.58548243
1670.4,102.74509636,71.84154176,19.90080589,30.29729901
1670.6,109.26164882,70.8779015,19.81202794,29.27689439
1670.8,115.77820128,60.70663812,19.8184834,27.86005687
1671.0,122.36960194,59.22919109,19.81856982,25.19191323
1671.2,128.55880837,56.15310169,19.81767466,22.53863637
1671.4,127.08944276,53.73380795,19.81709757,19.89339306
1671.6,125.54870255,52.42319006,19.81720564,17.25200235
1671.8,123.44753747,49.34309729,19.8201096,14.61309193
1672.0,125.61985595,45.50321199,19.83225974,11.97009822
1672.2,129.23669846,42.29122056,19.89217384,9.32372711
1672.4,132.85354098,40.3640257,20.04028339,6.67683061
1672.6,136.47038349,37.15203426,20.14831754,3.72945564
1672.8,140.08722601,35.2248394,20.26033152,3.95006154
1673.0,143.70406852,32.5829322,20.31598688,4.15874414
1673.2,148.2869379,30.22864381,20.43400905,4.37552371
1673.4,141.73807619,30.34745756,20.50527505,4.56148416
1673.6,132.80263721,28.7787779,20.57778961,4.73087261
1673.8,123.86719824,28.39807464,20.58486777,4.89892761
1674.0,114.94567453,28.12798035,20.63677982,5.08060084
1674.2,106.00272598,28.15204799,20.6362209,5.28654684
1674.4,97.06088133,27.98481528,20.63439265,6.45324524
1674.6,88.12731023,26.23022946,20.6343898,7.56599667
1674.8,79.18082876,25.36839634,20.63590437,8.70307448
1675.0,70.25456441,25.39866004,20.63583604,10.02801458
1675.2,61.31912544,25.11154549,20.58686565,11.83196834
1675.4,52.38368646,24.6719017,20.59003435,13.641688
1675.6,42.29122056,24.34409993,20.47100998,15.46058824
1675.8,41.78255373,24.09637128,20.21644501,17.28242353
1676.0,41.19822349,23.87182867,20.03139567,19.40161159
1676.2,40.61389325,23.86349281,20.01018859,27.73854586
1676.4,40.02956301,23.87575933,19.95702764,27.40515028
1676.6,39.44523277,24.07312855,19.95278524,26.89786902
1676.8,38.86090253,24.53669051,19.82307817,25.37303556
1677.0,38.27657229,24.52119154,19.81147985,24.08181005
1677.2,37.6839919,24.52056763,19.68532924,24.37520506
1677.4,37.35237982,24.39282196,19.69306248,24.7659543
1677.6,37.35908133,23.8639595,19.6497699,25.15691867
