DEPT,ÃÇ,ÏÇ,SP,CALI
3241.8,15.63169736,13.20173042,29.26376892,26.19068062
3242.0,15.39055673,12.75516274,29.38740503,26.35984108
3242.2,15.25907568,12.44561311,29.58985788,26.41903761
3242.4,15.06142899,12.21816031,29.73677531,26.42676033
3242.6,14.86078838,11.9410298,29.76454506,26.46244368
3242.8,14.83678639,11.53710646,29.76011107,26.56191424
3243.0,15.02624243,11.05159522,29.85633258,26.69805689
3243.2,15.27967252,10.60451364,30.08662316,26.80845494
3243.4,15.45650345,10.27304143,30.36919408,26.84730786
3243.6,15.57419809,10.00620978,30.61247468,26.8256874
3243.8,15.73028313,9.6660536,30.79448806,26.80887623
3244.0,15.93556839,9.16548469,30.9406083,26.86219898
3244.2,16.08147714,8.55453465,31.07089603,26.98626447
3244.4,16.05115924,7.95608823,31.19009222,27.10827088
3244.6,15.82514214,7.43955591,31.30801094,27.14762109
3244.8,15.46830554,6.9903997,31.43717603,27.09424971
3245.0,15.05569486,6.5911924,31.57320293,27.02200919
3245.2,14.63771263,6.26687516,31.69822854,27.01654909
3245.4,14.27222926,6.02502531,31.80741604,27.08969058
3245.6,14.0577238,5.79637522,31.92191982,27.16508066
3245.8,14.10173433,5.50484519,32.06561766,27.15247595
3246.0,14.44797921,5.17877709,32.22571356,27.04409691
3246.2,15.03104718,4.93188896,32.34058361,26.93847244
3246.4,15.70533096,4.80827181,32.3369155,26.95408542
3246.6,16.31706514,4.68544331,32.20338651,27.10139721
3246.8,16.75754531,4.38707748,32.0263761,27.24965905
3247.0,16.99747214,3.89578914,31.93233313,27.23985269
3247.2,17.11178238,3.42563314,31.96818992,27.0424296
3247.4,17.26714353,3.25238909,32.05112757,26.78787699
3247.6,17.63008568,3.4653543,32.05902195,26.63093498
3247.8,18.24183722,3.90063556,31.96189975,26.60799218
3248.0,18.98669163,4.32061474,31.8331119,26.64727902
3248.2,19.71403622,4.6457671,31.72550358,26.68551057
3248.4,20.38272339,4.98581691,31.59602984,26.7193275
3248.6,21.0585937,5.44768527,31.383633,26.73438937
3248.8,21.79695482,5.97054139,31.12148938,26.64726062
3249.0,22.57437549,6.39279073,30.91093783,26.38164141
3249.2,23.34001928,6.65886704,30.78823595,25.99321879
3249.4,24.06142948,6.89786696,30.67435065,25.66834523
3249.6,24.69173807,7.2704515,30.47075044,25.567481
3249.8,25.32901232,7.78938078,30.16010059,25.67982153
3250.0,25.63154509,8.33435054,29.78770574,25.84702028
3250.2,25.9008166,8.81286704,29.388971,25.91800167
3250.4,26.74937058,9.23290292,28.98704212,25.87104077
3250.6,28.14023527,9.62374902,28.63437191,25.7965402
3250.8,29.44895105,9.96585211,28.39274717,25.78196292
3251.0,30.1592244,10.254182,28.24929069,25.82731983
3251.2,30.15813136,10.57974355,28.10306621,25.86321863
3251.4,29.67707679,11.06909953,27.87710973,25.83891726
3251.6,29.24090486,11.72489596,27.61342232,25.77886665
3251.8,29.32870106,12.37733733,27.41246827,25.74386233
3252.0,29.85550742,12.82946722,27.28356197,25.74150571
3252.2,30.26964998,13.0329832,27.1060788,25.69967046
3252.4,30.1869033,13.1105995,26.75203371,25.5536063
3252.6,29.6188321,13.2247215,26.21104423,25.34572142
3252.8,28.72649,13.44654935,25.57265554,25.20943702
3253.0,27.83680961,13.73929671,24.92484045,25.23642816
3253.2,27.57775265,14.01620632,24.30723238,25.37514431
3253.4,27.87146142,14.20146525,23.74545453,25.48151588
3253.6,28.46955606,14.26337873,23.27170122,25.46284175
3253.8,29.14425231,14.23338278,22.88661658,25.35365715
3254.0,29.81220314,14.1998559,22.54379251,25.25410272
3254.2,30.41003382,14.25104589,22.20601274,25.22128851
3254.4,30.76366049,14.41185373,21.90692386,25.23507028
3254.6,30.7042874,14.63611541,21.72402878,25.25031661
3254.8,30.30404947,14.86740054,21.6849546,25.24967367
3255.0,29.88844775,15.09337187,21.7287763,25.24501401
3255.2,29.75842046,15.337392,21.76699404,25.25269532
3255.4,29.95269668,15.61861226,21.76382394,25.28827473
3255.6,30.33885714,15.94323931,21.74263852,25.36738905
3255.8,30.87047578,16.3232787,21.73371739,25.48225959
3256.0,31.61393401,16.76883151,21.74093738,25.57629362
3256.2,32.47929213,17.24355154,21.75115872,25.57051827
3256.4,33.06455946,17.65100134,21.75691639,25.44704287
3256.6,32.93446802,17.90172483,21.75596241,25.30223583
3256.8,32.07940115,18.00273086,21.74693578,25.28038654
3257.0,30.98277121,18.06784507,21.73742189,25.42831176
3257.2,30.15257372,18.21947548,21.7431076,25.62244959
3257.4,29.62415497,18.47062878,21.76804149,25.66917167
3257.6,28.99963261,18.70572807,21.78401558,25.49175599
3257.8,27.96900637,18.7829722,21.7420559,25.20987154
3258.0,26.71560774,18.66690397,21.61608148,25.0262438
3258.2,25.79976865,18.45440043,21.43035003,25.04300994
3258.4,25.69313558,18.26465168,21.238194,25.19715512
3258.6,26.42894262,18.10619731,21.07225225,25.35988452
3258.8,27.62096807,17.85976584,20.92015708,25.46669828
3259.0,28.76624492,17.41021618,20.7528388,25.54088339
3259.2,29.58580291,16.80024336,20.56632337,25.62035512
3259.4,30.17597398,16.24893565,20.39099088,25.69951369
3259.6,30.85752429,15.99460929,20.26301695,25.74670904
3259.8,31.83530845,16.09238089,20.19750673,25.75155886
3260.0,32.98548935,16.3690124,20.19275365,25.73528873
3260.2,33.97652982,16.59154329,20.25224599,25.7240765
3260.4,34.56373464,16.68759981,20.38466368,25.72737292
3260.6,34.73454717,16.77881735,20.57451746,25.73884969
3260.8,34.60426207,17.00699448,20.76648626,25.74444004
3261.0,34.31097437,17.36644764,20.91062236,25.72979069
3261.2,34.05990121,17.73637454,21.04068563,25.68938756
3261.4,34.17313842,18.04467074,21.28394568,25.63804491
3261.6,34.93206344,18.33555883,21.75298216,25.60672366
3261.8,36.31077429,18.66745378,22.41742868,25.61781824
3262.0,37.91605961,19.01004591,23.09963079,25.66411037
3262.2,39.10552449,19.29473221,23.60912991,25.71466181
3262.4,39.90876411,19.53074225,23.87662082,25.74280933
3262.6,40.2188211,19.79722359,23.97083898,25.74527735
3262.8,39.92010549,20.11300125,24.02102852,25.73573314
3263.0,39.29196809,20.38776933,24.14459724,25.7277462
3263.2,38.59280495,20.54749563,24.4103736,25.72655262
3263.4,37.54234831,20.66578834,24.81038935,25.73269785
3263.6,35.75842791,20.89955263,25.24753545,25.74292941
3263.8,33.54854098,21.28989945,25.59286061,25.74508589
3264.0,31.68812707,21.68285676,25.7943789,25.71808044
3264.2,30.54178256,21.88399666,25.92595555,25.64379072
3264.4,29.98763045,21.87057425,26.10432571,25.52637094
3264.6,29.9805493,21.81655116,26.36359199,25.40239889
3264.8,30.50848539,21.90649789,26.62632093,25.32801656
3265.0,31.14335948,22.15205319,26.79318288,25.34323135
3265.2,31.26644293,22.4006077,26.82894424,25.43638335
3265.4,30.72526541,22.49448899,26.75918523,25.54644863
3265.6,29.99478093,22.38681968,26.61426452,25.61274676
3265.8,29.47196326,22.10869762,26.40535454,25.62783382
3266.0,29.47708327,21.68522209,26.14489046,25.63435948
3266.2,29.97306519,21.13555937,25.86384904,25.66390099
3266.4,30.68655009,20.54904302,25.60017204,25.6877972
3266.6,31.41945159,20.09320616,25.3818123,25.64331755
3266.8,32.19493193,19.89086287,25.23143526,25.51141514
3267.0,33.07630399,19.89819528,25.17584559,25.35706453
3267.2,33.87463076,19.94813563,25.23593524,25.28350664
3267.4,34.15098095,19.93003954,25.39889573,25.34561398
3267.6,33.62860236,19.8943686,25.60357061,25.50692205
3267.8,32.6139189,19.95907871,25.7613715,25.67159238
3268.0,31.91198093,20.14478799,25.80756419,25.75249138
3268.2,32.17829588,20.33747257,25.75084079,25.71843894
3268.4,33.28577932,20.39767407,25.68217229,25.60041062
3268.6,34.36832317,20.27098517,25.71714766,25.46688364
3268.8,34.54679303,19.99412195,25.89899091,25.38421569
3269.0,33.65989022,19.63891404,26.14100369,25.38073378
3269.2,32.32404567,19.27212521,26.28606672,25.43345807
3269.4,31.34191602,18.94057039,26.26045184,25.491265
3269.6,31.08861384,18.65792724,26.17140075,25.51730358
3269.8,31.39281109,18.40874747,26.22925928,25.51266777
3270.0,31.84807454,18.18824477,26.54120005,25.50091818
3270.2,32.13635806,18.0367111,26.98115981,25.49261097
3270.4,32.11021746,18.01876368,27.27828531,25.47271101
3270.6,31.7449287,18.16143597,27.24640222,25.4247677
3270.8,31.12778572,18.42305128,26.93368446,25.35995478
3271.0,30.45877548,18.71507803,26.56129994,25.31732424
3271.2,29.98586646,18.95336643,26.32679712,25.33237232
3271.4,29.87539524,19.10240624,26.26265162,25.40681576
3271.6,30.14889898,19.2007817,26.26553919,25.50676975
3271.8,30.70644861,19.33719822,26.22795409,25.58844385
3272.0,31.36646129,19.55879096,26.12291374,25.63067063
3272.2,31.89266488,19.79213435,25.97330021,25.65004353
3272.4,32.07181148,19.89462951,25.78306723,25.68130628
3272.6,31.82030049,19.79739646,25.53235519,25.7333147
3272.8,31.21372413,19.55981517,25.23368632,25.76302564
3273.0,30.40065389,19.25210264,24.95206446,25.70421683
3273.2,29.51367479,18.83825159,24.74191803,25.53423209
3273.4,28.67583827,18.24700164,24.57728716,25.31085166
3273.6,28.0374747,17.55046908,24.38084161,25.13415849
3273.8,27.74734007,16.97976624,24.12392345,25.06714484
3274.0,27.88139613,16.71195908,23.8742934,25.09638736
3274.2,28.41414518,16.69221118,23.72651591,25.16423696
3274.4,29.22084714,16.71351487,23.70309601,25.22746299
3274.6,29.78974303,16.64700158,23.74095115,25.27681051
3274.8,30.78527376,16.54662759,23.76647544,25.31369444
3275.0,31.38019022,16.53397373,23.75935867,25.33350924
3275.2,31.22825481,16.64494462,23.74325181,25.34021171
3275.4,31.23031593,16.81650733,23.74029604,25.36333023
3275.6,32.25528829,16.98698607,23.74748955,25.43580081
3275.8,33.76067139,17.15955228,23.75126748,25.55371773
3276.0,34.77335072,17.37144021,23.74822473,25.66738738
3276.2,35.55999918,17.6240983,23.74740731,25.71960041
3276.4,37.07104194,17.87115839,23.75469463,25.68706675
3276.6,39.22330485,18.07489593,23.75994598,25.58918602
3276.8,40.96385004,18.26739269,23.74952847,25.47543063
3277.0,41.66151272,18.53358824,23.73083218,25.4141644
3277.2,41.44494515,18.91776408,23.73545458,25.47063707
3277.4,40.63245734,19.35370669,23.77655016,25.65236996
3277.6,39.60485791,19.71684513,23.80683944,25.86589116
3277.8,38.75777492,19.95672927,23.74834351,25.95883262
3278.0,37.68364303,20.15186863,23.58115523,25.84037159
3278.2,36.42339867,20.40811719,23.38823201,25.57165958
3278.4,35.29417038,20.72614757,23.27732621,25.32288682
3278.6,34.74628177,21.00909876,23.26019357,25.23064588
3278.8,34.86529546,21.20652621,23.23567637,25.29253242
3279.0,35.19061952,21.39877537,23.10902279,25.39096738
3279.2,35.09649037,21.7092756,22.91028386,25.40766171
3279.4,34.35329905,22.14962943,22.76140403,25.31883793
3279.6,33.27109246,22.59495667,22.73219587,25.20322754
3279.8,32.31438732,22.91922508,22.7497465,25.1692006
3280.0,31.65723071,23.1257024,22.67043177,25.26179695
3280.2,31.16919391,23.31950572,22.42964786,25.41901227
3280.4,30.76430639,23.56358415,22.10717191,25.51641959
3280.6,30.61865541,23.779642,21.83680944,25.46987328
3280.8,30.96569982,23.81269567,21.65925145,25.30923135
3281.0,31.74828542,23.59644641,21.4697493,25.15254937
3281.2,32.5955568,23.24179607,21.10862789,25.10515964
3281.4,33.19694992,22.93058612,20.50548928,25.18128217
3281.6,33.62741791,22.70716185,19.73835613,25.31235713
3281.8,34.22542508,22.40061078,18.96183311,25.42578978
3282.0,35.17229996,21.80729643,18.27491367,25.51017369
3282.2,36.28567691,20.96798738,17.65958531,25.60108696
3282.4,37.2627357,20.21378628,17.0426991,25.70565062
3282.6,38.06520336,19.88915101,16.4047737,25.75744906
3282.8,38.95630554,20.02740524,15.81885251,25.67075149
3283.0,40.11946951,20.34263173,15.38958947,25.44238082
3283.2,41.28650251,20.5442977,15.169282,25.18200889
3283.4,41.83359165,20.61619567,15.1374666,25.02373053
3283.6,41.29955736,20.75875378,15.23647892,25.01672247
3283.8,39.8373603,21.11147053,15.40760718,25.11890995
3284.0,38.16053196,21.59740857,15.60506571,25.27577177
3284.2,37.03225844,22.03975807,15.81335744,25.46313597
3284.4,36.76131167,22.36229924,16.06041963,25.64438701
3284.6,37.1064558,22.6281893,16.39077851,25.73398062
3284.8,37.59155241,22.92129563,16.80064539,25.65587925
3285.0,37.9081811,23.24835953,17.2129638,25.43817285
3285.2,38.08013627,23.57212554,17.55918961,25.21365788
3285.4,38.34191664,23.88736118,17.87524469,25.10654248
3285.6,38.89217125,24.22303632,18.27175037,25.13353965
3285.8,39.71651634,24.57199427,18.77924354,25.22478432
3286.0,40.55462732,24.86087923,19.27113617,25.31575329
3286.2,41.02424179,25.0111309,19.59170032,25.39535971
3286.4,40.84572343,25.02815783,19.74852508,25.47940038
3286.6,40.03357865,25.00124044,19.91923688,25.57277389
3286.8,38.91049836,25.00858333,20.25059883,25.67398185
3287.0,37.92891615,25.03410003,20.69766314,25.79214259
3287.2,37.44671954,24.9922193,21.09182439,25.93134392
3287.4,37.59728001,24.82987771,21.33432844,26.05940427
3287.6,38.27721739,24.58621233,21.47115932,26.11080841
3287.8,39.19185846,24.36124198,21.59186995,26.03345112
3288.0,39.95650398,24.25004969,21.71348307,25.8346107
3288.2,40.2694132,24.30763522,21.7890105,25.58411506
3288.4,40.07574711,24.53466759,21.79436457,25.37262218
3288.6,39.60057685,24.86522229,21.76248623,25.26078186
3288.8,39.2025366,25.18445265,21.7381681,25.25307017
3289.0,39.17017936,25.41402145,21.73744776,25.310654
3289.2,39.58543283,25.59224715,21.75374325,25.39263445
3289.4,40.29562222,25.84543511,21.77605149,25.49009065
3289.6,40.97635327,26.25387587,21.77945082,25.61664291
3289.8,41.29093287,26.75905552,21.71278488,25.76393701
3290.0,41.11810706,27.21783119,21.5243048,25.87971365
3290.2,40.69639825,27.53949682,21.21600449,25.90836818
3290.4,40.49529372,27.75031615,20.86417016,25.85379362
3290.6,40.85344522,27.93378752,20.57248475,25.78338743
3290.8,41.68523927,28.14387952,20.39067393,25.7566504
3291.0,42.56162221,28.38237078,20.27120312,25.76057998
3291.2,43.10646377,28.62166233,20.11669932,25.74023842
3291.4,43.3046813,28.81516888,19.87783523,25.68458904
3291.6,43.40095693,28.89627324,19.60192353,25.6521892
3291.8,43.52692665,28.81297127,19.38209736,25.6933742
3292.0,43.48628407,28.59131495,19.26013118,25.76912728
3292.2,42.96568183,28.34031537,19.19143243,25.7891928
3292.4,41.93714272,28.17410745,19.10137307,25.73645025
3292.6,40.77883226,28.12339599,18.95518084,25.70986889
3292.8,39.93723628,28.13418379,18.76640243,25.80314826
3293.0,39.47460063,28.15003391,18.5598764,25.95742016
3293.2,39.02958462,28.1821206,18.36135167,25.98666475
3293.4,38.29903808,28.29595022,18.22068277,25.77374128
3293.6,37.5371966,28.549562,18.20842187,25.41445887
3293.8,37.46911668,28.94773408,18.35587494,25.13523588
3294.0,38.62024875,29.43821273,18.61166149,25.0768341
3294.2,40.71631097,29.92457215,18.87981509,25.19048305
3294.4,42.77905508,30.30131804,19.10054155,25.33876302
3294.6,43.86823749,30.52092016,19.27909879,25.44851807
3294.8,43.75849417,30.63843487,19.43907861,25.53274131
3295.0,42.94062023,30.76008496,19.58144077,25.59692468
3295.2,42.03763752,30.93157066,19.69750366,25.59106738
3295.4,41.26844579,31.10532258,19.80176545,25.47850048
3295.6,40.44143785,31.23570848,19.92387661,25.31672664
3295.8,39.34751423,31.37062168,20.07359527,25.22521444
3296.0,38.09279385,31.58613651,20.22248242,25.26540367
3296.2,37.07962696,31.8370205,20.32088506,25.37472748
3296.4,36.78769818,31.94724557,20.32744356,25.43045097
3296.6,37.00292469,31.80140045,20.23203177,25.37445275
3296.8,37.83543003,31.51975535,20.06897582,25.27000472
3297.0,39.07365861,31.37958919,19.9063691,25.23382526
3297.2,39.88549694,31.53533789,19.79619032,25.3204598
3297.4,40.09957849,31.85354429,19.72346388,25.47080795
3297.6,40.57721243,32.0541515,19.61395767,25.56611964
3297.8,41.44410793,31.99417613,19.40985397,25.52944967
3298.0,41.89274713,31.77407401,19.13377237,25.38405616
3298.2,42.26376226,31.56532411,18.87172194,25.23168337
3298.4,43.4768099,31.39063834,18.70513208,25.18241681
3298.6,44.05893557,31.11950351,18.66735038,25.28657961
3298.8,41.386067,30.6639621,18.74966905,25.50073127
3299.0,36.32441852,30.11281434,18.91622359,25.70395084
3299.2,32.79048096,29.64553029,19.10510929,25.76728553
3299.4,32.32713941,29.34630408,19.24289889,25.64681098
3299.6,32.83380961,29.15426698,19.28724167,25.43125447
3299.8,32.70117114,28.985186,19.26003687,25.28487597
3300.0,32.5899392,28.84216439,19.22703155,25.30919959
3300.2,33.14875235,28.77356805,19.23483646,25.44429629
3300.4,34.12419137,28.7705258,19.26769776,25.51768341
3300.6,35.61985782,28.77007912,19.27227954,25.41342214
3300.8,37.82668288,28.75787828,19.22889429,25.19977202
3301.0,39.83959031,28.80642185,19.19335513,25.07513337
3301.2,40.50390095,28.9792634,19.25017109,25.17438879
3301.4,40.03076149,29.22875327,19.4184224,25.42955324
3301.6,39.65262991,29.42500413,19.61462645,25.6290751
3301.8,40.07132531,29.48685007,19.73051004,25.61492751
3302.0,40.84481742,29.45148115,19.75029976,25.41504579
3302.2,41.07094148,29.41288191,19.76979328,25.1908819
3302.4,40.39656834,29.41647601,19.88690679,25.07878467
3302.6,39.49898362,29.43364737,20.08732181,25.09596093
3302.8,38.85818685,29.42964375,20.25652768,25.17694406
3303.0,38.88014291,29.41901369,20.3046061,25.25824919
3303.2,39.44187159,29.43621385,20.2591675,25.31060024
3303.4,40.19674477,29.46918524,20.22320208,25.3184933
3303.6,40.9147245,29.45805454,20.2526877,25.27073861
3303.8,41.47855558,29.37054732,20.29640847,25.18108679
3304.0,41.69627452,29.25484651,20.25741244,25.09663703
3304.2,41.33450509,29.19911845,20.10373675,25.06464916
3304.4,40.39235368,29.24363603,19.90478369,25.09296843
3304.6,39.20361328,29.34854457,19.76106887,25.1512814
3304.8,38.16221413,29.44819417,19.71211961,25.20466402
3305.0,37.37199206,29.52073148,19.72398823,25.23546277
3305.2,36.63106756,29.59076978,19.74991645,25.236724
3305.4,35.72728609,29.66691427,19.77601904,25.20543596
3305.6,34.65566809,29.68957616,19.79557689,25.15361468
3305.8,33.56421357,29.56065527,19.76416928,25.11592714
3306.0,32.59216838,29.23262814,19.62537992,25.12796076
3306.2,31.83202035,28.75973642,19.38301734,25.19102579
3306.4,31.36666165,28.24718399,19.11815498,25.26445913
3306.6,31.22299768,27.75816453,18.91048833,25.30615561
3306.8,31.26521997,27.28603511,18.75357349,25.31889369
3307.0,31.21079043,26.81092528,18.56843965,25.35051018
3307.2,30.83959303,26.34369146,18.29461512,25.43917304
3307.4,30.19217878,25.89427594,17.94581317,25.56474003
3307.6,29.53345952,25.42536389,17.57751936,25.67460688
3307.8,29.11553848,24.8956208,17.22329493,25.76255431
3308.0,29.00688671,24.35179763,16.88673112,25.88902835
3308.2,29.16489651,23.92573039,16.5813114,26.08930066
3308.4,29.61800096,23.70746441,16.35045741,26.26790833
3308.6,30.46430477,23.63560337,16.23291398,26.23884305
3308.8,31.65609225,23.55088293,16.21657982,25.91340399
3309.0,32.87290783,23.35473867,16.24140271,25.44013892
3309.2,33.75743566,23.10202424,16.25322315,25.11168873
3309.4,34.30547541,22.94568769,16.24294204,25.10113939
3309.6,34.89431083,23.01022617,16.23466551,25.29529371
3309.8,35.84184444,23.3059692,16.25513696,25.40962174
3310.0,37.00293825,23.73172054,16.33463161,25.27786452
3310.2,37.91931637,24.1558437,16.52376943,25.02179107
3310.4,38.3614757,24.51480572,16.86600618,24.92765452
3310.6,38.61691283,24.84597981,17.32619892,25.15596046
3310.8,39.1708363,25.21703959,17.77314646,25.57512821
3311.0,40.14485281,25.63120252,18.07731639,25.88082329
3311.2,41.08507847,26.01870033,18.23251935,25.87540561
3311.4,41.3027094,26.31853338,18.3523697,25.63530815
3311.6,40.44633316,26.53842685,18.53678871,25.41521572
3311.8,39.00717969,26.71823696,18.75867088,25.40257481
3312.0,37.01894677,26.86398378,18.90184095,25.56564624
3312.2,35.84686597,26.94505686,18.89105052,25.71928152
3312.4,35.80215394,26.94782898,18.7552734,25.70526658
3312.6,35.72383156,26.90590166,18.5724359,25.51468092
3312.8,34.7516242,26.87423178,18.3943161,25.27128557
3313.0,33.35010429,26.88500454,18.24838828,25.12654558
3313.2,32.13000003,26.92806942,18.17897037,25.15845563
3313.4,31.09144197,26.95613065,18.23566935,25.33291669
3313.6,30.56775517,26.90757349,18.41054332,25.53902886
3313.8,31.41373167,26.74204989,18.61485818,25.6722203
3314.0,33.41843384,26.46946401,18.74552114,25.70199201
3314.2,34.76708135,26.13874336,18.77408346,25.67393695
3314.4,34.0648694,25.79318637,18.75361641,25.65081895
3314.6,32.06597232,25.44144073,18.7466929,25.65620601
3314.8,30.53891156,25.07694202,18.75700636,25.66991418
3315.0,29.92008858,24.71713433,18.73359322,25.66879523
3315.2,29.99149245,24.40388331,18.62706211,25.66033884
3315.4,30.55528134,24.15867338,18.43548009,25.67434025
3315.6,31.08667957,23.95226137,18.22126892,25.72687724
3315.8,31.2851595,23.73386453,18.09929511,25.7950574
3316.0,31.11024046,23.49192763,18.19009821,25.82690537
3316.2,30.70232386,23.27096169,18.54137874,25.78043233
3316.4,30.27815798,23.12396988,19.09267024,25.66423498
3316.6,30.01246982,23.06033262,19.74179376,25.54485792
3316.8,29.94863593,23.05005807,20.4483046,25.50280193
3317.0,30.01678377,23.0705755,21.23693358,25.57249865
3317.2,30.13391681,23.13462167,22.07132137,25.71572601
3317.4,30.27002821,23.26772705,22.77050415,25.85656623
3317.6,30.44410967,23.47395448,23.14691535,25.94057842
3317.8,30.73428264,23.72586056,23.24181058,25.96339932
3318.0,31.26882403,24.77512741,23.3566213,25.95885412
3318.2,32.12671773,24.77473092,23.76590058,25.97413139
3318.4,33.15286043,24.77473092,24.41455282,26.04323515
3318.6,33.8896921,24.77473092,24.98213867,26.15488384
3318.8,33.79675811,24.77473092,25.26329787,26.23292021
3319.0,32.63557528,24.77473092,25.38856256,26.17401467
3319.2,30.71226531,24.77473092,25.58552463,25.94104438
3319.4,28.76255898,24.77473092,25.78479037,25.62464553
3319.6,27.54975522,24.77473092,25.61076723,25.39025252
3319.8,27.44783358,24.77473092,24.82657573,25.34237429
3320.0,28.27428051,24.77473092,23.69889877,25.43808493
3320.2,29.45499373,24.77473092,22.80985664,25.53712563
3320.4,30.42534574,24.77473092,22.49461342,25.52801744
3320.6,30.96012685,24.77473092,22.54856085,25.40032467
3320.8,31.19452823,24.77473092,22.51094667,25.22457203
3321.0,31.37325702,,22.16793791,25.08925454
3321.2,31.63155082,,21.70259353,25.05735087
3321.4,32.02696304,,21.38790813,25.13892285
3321.6,32.65813032,,21.25110116,25.28035772
3321.8,33.57482878,,21.08491951,25.40818839
3322.0,34.51431693,,20.73343009,25.51573362
3322.2,34.88817036,,20.27248432,25.68163936
3322.4,34.24242721,,19.89613915,25.95062721
3322.6,32.77750447,,19.68928195,26.19991914
3322.8,31.31410583,,19.556304,26.1883746
3323.0,30.6575523,,19.37782425,25.79468221
3323.2,31.00076454,,19.20681886,25.18716566
3323.4,31.94744787,,19.2673132,24.70717906
3323.6,33.01022415,,19.7498647,24.57127609
3323.8,33.95560711,,20.6100046,24.7095511
3324.0,34.679328,,21.57696667,24.89045642
3324.2,34.95190968,,22.35448701,24.96117983
3324.4,34.48552483,,22.81493333,24.94391964
3324.6,33.28400476,,23.0194774,24.94080971
3324.8,31.82269567,,23.10173308,25.00177065
3325.0,30.76536779,,23.16147166,25.08620904
3325.2,30.47035052,,23.25076941,25.11011089
3325.4,30.78544421,,23.4013272,25.00881512
3325.6,31.30512824,,23.62274697,24.78186947
3325.8,31.75467813,,23.88010877,24.50787057
3326.0,32.09864188,,24.10882209,24.30779951
3326.2,32.3218745,,24.27438551,24.26452585
3326.4,32.2595034,,24.41107638,24.36594522
3326.6,31.74684088,,24.59079896,24.51961865
3326.8,30.90665243,,24.85083557,24.62891934
3327.0,30.16658257,,25.15562161,24.65614145
3327.2,29.91267554,,25.42969489,24.62621967
3327.4,30.16205554,,25.62242246,24.58681526
3327.6,30.62805827,,25.74020506,24.5679573
3327.8,31.07699932,,25.81079005,24.56905154
3328.0,31.54314233,,25.82697467,24.57351982
3328.2,32.17619713,,25.74911029,24.57161789
3328.4,32.98187596,,25.56326937,24.57099737
3328.6,33.78919707,,25.30872611,24.58669677
3328.8,34.42564967,,25.01418581,24.6221375
3329.0,34.83127508,,24.62938298,24.66321949
3329.2,35.01949267,,24.07375839,24.69228557
3329.4,35.03683672,,23.37839159,24.70610603
3329.6,35.01201617,,22.73354557,24.71512762
3329.8,35.1478595,,22.34003493,24.72346758
3330.0,35.56269771,,22.2198199,24.71563948
3330.2,36.1727826,,22.20440348,24.67245489
3330.4,36.82084399,,22.11872076,24.60308065
3330.6,37.46997014,,21.9405597,24.55439557
3330.8,38.1362145,,21.77061211,24.57709013
3331.0,38.62283945,,21.67720406,24.6778484
3331.2,38.52190282,,21.60926335,24.80807547
3331.4,37.66595867,,21.46753521,24.90361845
3331.6,36.51442055,,21.23450248,24.93584069
3331.8,35.88162098,,21.00888175,24.92472145
3332.0,36.16101065,,20.89424824,24.90825943
3332.2,36.89949561,,20.86277104,24.9065757
3332.4,37.2273403,,20.75269705,24.91444899
3332.6,36.67950988,,20.42370527,24.91929757
3332.8,35.53904762,,19.91263729,24.91750328
3333.0,34.44899777,,19.42277973,24.91402244
3333.2,33.82713397,,19.14983485,24.91322151
3333.4,33.66495472,,19.12920423,24.91452891
3333.6,33.73835293,,19.2523656,24.91558376
3333.8,33.85928631,,19.41015516,24.91550915
3334.0,33.94315494,,19.58991384,24.9149868
3334.2,33.96244562,,19.83465817,24.91471853
3334.4,33.92197973,,20.14049664,24.91467577
3334.6,33.8613578,,20.42835183,24.91467577
3334.8,33.83070161,,20.61763307,24.91467577
3335.0,33.84234596,,20.70982085,24.91467577
3335.2,33.86589417,,20.78423249,24.91467577
3335.4,33.87081183,,20.91230708,24.91467577
3335.6,33.85937544,,21.08680569,24.91467577
3335.8,33.85133277,,21.23580536,24.91467577
3336.0,33.85526543,,21.30158083,24.91467577
3336.2,33.86203599,,21.28982548,24.91467577
3336.4,33.86357635,,21.24891499,24.91467577
3336.6,33.86150489,,21.22232971,24.91467577
3336.8,33.85985794,,21.22900726,24.91467577
3337.0,33.86036301,,21.26717884,24.91467577
3337.2,33.86075949,,21.22099104,24.91467577
3337.4,33.86075949,,21.22099104,24.91467577
3337.6,33.86075949,,21.22099104,24.91467577
3337.8,33.86075949,,21.22099104,24.91467577
3338.0,33.86075949,,21.22099104,24.91467577
3338.2,33.86075949,,21.22099104,24.91467577
3338.4,33.86075949,,21.22099104,24.91467577
3338.6,33.86075949,,21.22099104,24.91467577
3338.8,33.86075949,,21.22099104,24.91467577
3339.0,33.86075949,,21.22099104,24.91467577
3339.2,33.86075949,,21.22099104,24.91467577
3339.4,33.86075949,,21.22099104,24.91467577
3339.6,33.86075949,,21.22099104,24.91467577
3339.8,33.86075949,,21.22099104,24.91467577
3340.0,33.86075949,,21.22099104,24.91467577
